UnixTimeStamp,TimeStamp,Sampling
1215700809089,2008-07-10 14:40:09,37
1215700810102,2008-07-10 14:40:10,39
1215700811105,2008-07-10 14:40:11,33
1215700812105,2008-07-10 14:40:12,28
1215700813114,2008-07-10 14:40:13,22
1215700814168,2008-07-10 14:40:14,36
1215700815183,2008-07-10 14:40:15,31
1215700816183,2008-07-10 14:40:16,37
1215700817184,2008-07-10 14:40:17,34
1215700818201,2008-07-10 14:40:18,34
1215700819214,2008-07-10 14:40:19,40
1215700820214,2008-07-10 14:40:20,37
1215700821230,2008-07-10 14:40:21,31
1215700822231,2008-07-10 14:40:22,31
1215700823245,2008-07-10 14:40:23,35
1215700824257,2008-07-10 14:40:24,37
1215700825261,2008-07-10 14:40:25,43
1215700826261,2008-07-10 14:40:26,41
1215700827261,2008-07-10 14:40:27,45
1215700828261,2008-07-10 14:40:28,40
1215700829262,2008-07-10 14:40:29,40
1215700830277,2008-07-10 14:40:30,44
1215700831277,2008-07-10 14:40:31,41
1215700832278,2008-07-10 14:40:32,43
1215700833292,2008-07-10 14:40:33,43
1215700834308,2008-07-10 14:40:34,41
1215700835324,2008-07-10 14:40:35,41
1215700836325,2008-07-10 14:40:36,42
1215700837340,2008-07-10 14:40:37,41
1215700838356,2008-07-10 14:40:38,41
1215700839370,2008-07-10 14:40:39,45
1215700840387,2008-07-10 14:40:40,43
1215700841402,2008-07-10 14:40:41,39
1215700842403,2008-07-10 14:40:42,42
1215700843417,2008-07-10 14:40:43,38
1215700844418,2008-07-10 14:40:44,43
1215700845433,2008-07-10 14:40:45,38
1215700846450,2008-07-10 14:40:46,40
1215700847450,2008-07-10 14:40:47,46
1215700848481,2008-07-10 14:40:48,38
1215700849481,2008-07-10 14:40:49,46
1215700850496,2008-07-10 14:40:50,38
1215700851512,2008-07-10 14:40:51,44
1215700852512,2008-07-10 14:40:52,42
1215700853528,2008-07-10 14:40:53,41
1215700854543,2008-07-10 14:40:54,41
1215700855559,2008-07-10 14:40:55,41
1215700856575,2008-07-10 14:40:56,44
1215700857575,2008-07-10 14:40:57,40
1215700858590,2008-07-10 14:40:58,42
1215700859590,2008-07-10 14:40:59,41
1215700860606,2008-07-10 14:41:00,43
1215700861669,2008-07-10 14:41:01,40
1215700862700,2008-07-10 14:41:02,46
1215700863731,2008-07-10 14:41:03,35
1215700864746,2008-07-10 14:41:04,46
1215700865762,2008-07-10 14:41:05,41
1215700866762,2008-07-10 14:41:06,28
1215700867762,2008-07-10 14:41:07,42
1215700868778,2008-07-10 14:41:08,40
1215700869793,2008-07-10 14:41:09,31
1215700870809,2008-07-10 14:41:10,37
1215700871810,2008-07-10 14:41:11,40
1215700872825,2008-07-10 14:41:12,25
1215700873825,2008-07-10 14:41:13,25
1215700874840,2008-07-10 14:41:14,24
1215700875840,2008-07-10 14:41:15,27
1215700876841,2008-07-10 14:41:16,21
1215700877841,2008-07-10 14:41:17,16
1215700878871,2008-07-10 14:41:18,32
1215700879871,2008-07-10 14:41:19,39
1215700880888,2008-07-10 14:41:20,37
1215700881888,2008-07-10 14:41:21,41
1215700882903,2008-07-10 14:41:22,39
1215700883903,2008-07-10 14:41:23,36
1215700884903,2008-07-10 14:41:24,35
1215700885919,2008-07-10 14:41:25,34
1215700886928,2008-07-10 14:41:26,39
1215700887951,2008-07-10 14:41:27,34
1215700888951,2008-07-10 14:41:28,42
1215700889965,2008-07-10 14:41:29,39
1215700890975,2008-07-10 14:41:30,42
1215700891982,2008-07-10 14:41:31,41
1215700892982,2008-07-10 14:41:32,37
1215700893982,2008-07-10 14:41:33,37
1215700894982,2008-07-10 14:41:34,31
1215700895982,2008-07-10 14:41:35,37
1215700896982,2008-07-10 14:41:36,36
1215700897996,2008-07-10 14:41:37,36
1215700898996,2008-07-10 14:41:38,40
1215700899997,2008-07-10 14:41:39,33
1215700900997,2008-07-10 14:41:40,40
1215700902013,2008-07-10 14:41:42,32
1215700903029,2008-07-10 14:41:43,35
1215700904044,2008-07-10 14:41:44,29
1215700905064,2008-07-10 14:41:45,36
1215700906076,2008-07-10 14:41:46,36
1215700907091,2008-07-10 14:41:47,42
1215700908107,2008-07-10 14:41:48,40
1215700909169,2008-07-10 14:41:49,40
1215700910185,2008-07-10 14:41:50,38
1215700911232,2008-07-10 14:41:51,38
1215700912247,2008-07-10 14:41:52,45
1215700913247,2008-07-10 14:41:53,43
1215700914247,2008-07-10 14:41:54,45
1215700915247,2008-07-10 14:41:55,40
1215700916264,2008-07-10 14:41:56,41
1215700917279,2008-07-10 14:41:57,40
1215700918279,2008-07-10 14:41:58,45
1215700919294,2008-07-10 14:41:59,40
1215700920295,2008-07-10 14:42:00,43
1215700921311,2008-07-10 14:42:01,35
1215700922326,2008-07-10 14:42:02,33
1215700923341,2008-07-10 14:42:03,40
1215700924361,2008-07-10 14:42:04,40
1215700925372,2008-07-10 14:42:05,40
1215700926420,2008-07-10 14:42:06,42
1215700927420,2008-07-10 14:42:07,31
1215700928435,2008-07-10 14:42:08,37
1215700929436,2008-07-10 14:42:09,34
1215700930436,2008-07-10 14:42:10,39
1215700931445,2008-07-10 14:42:11,28
1215700932452,2008-07-10 14:42:12,37
1215700933452,2008-07-10 14:42:13,42
1215700934467,2008-07-10 14:42:14,32
1215700935467,2008-07-10 14:42:15,44
1215700936498,2008-07-10 14:42:16,37
1215700937513,2008-07-10 14:42:17,38
1215700938514,2008-07-10 14:42:18,33
1215700939530,2008-07-10 14:42:19,42
1215700940560,2008-07-10 14:42:20,40
1215700941561,2008-07-10 14:42:21,38
1215700942591,2008-07-10 14:42:22,43
1215700943592,2008-07-10 14:42:23,40
1215700944592,2008-07-10 14:42:24,43
1215700945608,2008-07-10 14:42:25,41
1215700946655,2008-07-10 14:42:26,42
1215700947686,2008-07-10 14:42:27,44
1215700948686,2008-07-10 14:42:28,41
1215700949714,2008-07-10 14:42:29,42
1215700950780,2008-07-10 14:42:30,32
1215700951780,2008-07-10 14:42:31,51
1215700952780,2008-07-10 14:42:32,41
1215700953780,2008-07-10 14:42:33,43
1215700954796,2008-07-10 14:42:34,39
1215700955811,2008-07-10 14:42:35,34
1215700956812,2008-07-10 14:42:36,28
1215700957812,2008-07-10 14:42:37,31
1215700958842,2008-07-10 14:42:38,31
1215700959858,2008-07-10 14:42:39,30
1215700960873,2008-07-10 14:42:40,25
1215700961889,2008-07-10 14:42:41,36
1215700962907,2008-07-10 14:42:42,37
1215700963920,2008-07-10 14:42:43,32
1215700964940,2008-07-10 14:42:44,31
1215700965962,2008-07-10 14:42:45,30
1215700966968,2008-07-10 14:42:46,36
1215700967998,2008-07-10 14:42:47,34
1215700968998,2008-07-10 14:42:48,29
1215700969999,2008-07-10 14:42:49,42
1215700970999,2008-07-10 14:42:50,39
1215700972014,2008-07-10 14:42:52,44
1215700973014,2008-07-10 14:42:53,40
1215700974031,2008-07-10 14:42:54,41
1215700975046,2008-07-10 14:42:55,34
1215700976061,2008-07-10 14:42:56,31
1215700977061,2008-07-10 14:42:57,31
1215700978077,2008-07-10 14:42:58,27
1215700979077,2008-07-10 14:42:59,29
1215700980092,2008-07-10 14:43:00,39
1215700981093,2008-07-10 14:43:01,31
1215700982093,2008-07-10 14:43:02,39
1215700983109,2008-07-10 14:43:03,39
1215700984123,2008-07-10 14:43:04,28
1215700985234,2008-07-10 14:43:05,28
1215700986234,2008-07-10 14:43:06,37
1215700987264,2008-07-10 14:43:07,39
1215700988265,2008-07-10 14:43:08,39
1215700989265,2008-07-10 14:43:09,42
1215700990280,2008-07-10 14:43:10,39
1215700991296,2008-07-10 14:43:11,44
1215700992296,2008-07-10 14:43:12,38
1215700993296,2008-07-10 14:43:13,43
1215700994312,2008-07-10 14:43:14,44
1215700995328,2008-07-10 14:43:15,42
1215700996328,2008-07-10 14:43:16,44
1215700997328,2008-07-10 14:43:17,37
1215700998328,2008-07-10 14:43:18,42
1215700999329,2008-07-10 14:43:19,37
1215701000343,2008-07-10 14:43:20,45
1215701001343,2008-07-10 14:43:21,34
1215701002343,2008-07-10 14:43:22,40
1215701003343,2008-07-10 14:43:23,42
1215701004359,2008-07-10 14:43:24,37
1215701005374,2008-07-10 14:43:25,40
1215701006390,2008-07-10 14:43:26,36
1215701007406,2008-07-10 14:43:27,36
1215701008406,2008-07-10 14:43:28,39
1215701009406,2008-07-10 14:43:29,43
1215701010406,2008-07-10 14:43:30,40
1215701011438,2008-07-10 14:43:31,44
1215701012438,2008-07-10 14:43:32,40
1215701013453,2008-07-10 14:43:33,39
1215701014469,2008-07-10 14:43:34,42
1215701015485,2008-07-10 14:43:35,41
1215701016499,2008-07-10 14:43:36,43
1215701017516,2008-07-10 14:43:37,40
1215701018516,2008-07-10 14:43:38,44
1215701019531,2008-07-10 14:43:39,39
1215701020531,2008-07-10 14:43:40,40
1215701021531,2008-07-10 14:43:41,41
1215701022546,2008-07-10 14:43:42,44
1215701023546,2008-07-10 14:43:43,42
1215701024562,2008-07-10 14:43:44,40
1215701025579,2008-07-10 14:43:45,43
1215701026594,2008-07-10 14:43:46,44
1215701027594,2008-07-10 14:43:47,42
1215701028610,2008-07-10 14:43:48,41
1215701029610,2008-07-10 14:43:49,40
1215701030657,2008-07-10 14:43:50,38
1215701031735,2008-07-10 14:43:51,35
1215701032739,2008-07-10 14:43:52,34
1215701033749,2008-07-10 14:43:53,45
1215701034750,2008-07-10 14:43:54,38
1215701035765,2008-07-10 14:43:55,41
1215701036782,2008-07-10 14:43:56,33
1215701037938,2008-07-10 14:43:57,36
1215701038938,2008-07-10 14:43:58,32
1215701039954,2008-07-10 14:43:59,31
1215701040954,2008-07-10 14:44:00,37
1215701041954,2008-07-10 14:44:01,33
1215701042955,2008-07-10 14:44:02,38
1215701043978,2008-07-10 14:44:03,30
1215701044985,2008-07-10 14:44:04,29
1215701045985,2008-07-10 14:44:05,25
1215701047000,2008-07-10 14:44:07,32
1215701048000,2008-07-10 14:44:08,28
1215701049016,2008-07-10 14:44:09,31
1215701050017,2008-07-10 14:44:10,29
1215701051032,2008-07-10 14:44:11,32
1215701052032,2008-07-10 14:44:12,40
1215701053032,2008-07-10 14:44:13,29
1215701054032,2008-07-10 14:44:14,34
1215701055033,2008-07-10 14:44:15,31
1215701056047,2008-07-10 14:44:16,33
1215701057066,2008-07-10 14:44:17,27
1215701058079,2008-07-10 14:44:18,30
1215701059080,2008-07-10 14:44:19,24
1215701060094,2008-07-10 14:44:20,35
1215701061095,2008-07-10 14:44:21,38
1215701062110,2008-07-10 14:44:22,29
1215701063111,2008-07-10 14:44:23,32
1215701064172,2008-07-10 14:44:24,25
1215701065181,2008-07-10 14:44:25,34
1215701066189,2008-07-10 14:44:26,24
1215701067205,2008-07-10 14:44:27,27
1215701068205,2008-07-10 14:44:28,38
1215701069219,2008-07-10 14:44:29,41
1215701070241,2008-07-10 14:44:30,42
1215701071250,2008-07-10 14:44:31,37
1215701072267,2008-07-10 14:44:32,42
1215701073267,2008-07-10 14:44:33,40
1215701074267,2008-07-10 14:44:34,42
1215701075268,2008-07-10 14:44:35,40
1215701076283,2008-07-10 14:44:36,41
1215701077298,2008-07-10 14:44:37,43
1215701078298,2008-07-10 14:44:38,41
1215701079298,2008-07-10 14:44:39,43
1215701080314,2008-07-10 14:44:40,43
1215701081323,2008-07-10 14:44:41,40
1215701082330,2008-07-10 14:44:42,44
1215701083330,2008-07-10 14:44:43,41
1215701084345,2008-07-10 14:44:44,41
1215701085345,2008-07-10 14:44:45,44
1215701086345,2008-07-10 14:44:46,39
1215701087361,2008-07-10 14:44:47,45
1215701088361,2008-07-10 14:44:48,41
1215701089376,2008-07-10 14:44:49,43
1215701090376,2008-07-10 14:44:50,40
1215701091378,2008-07-10 14:44:51,39
1215701092392,2008-07-10 14:44:52,44
1215701093409,2008-07-10 14:44:53,41
1215701094424,2008-07-10 14:44:54,43
1215701095439,2008-07-10 14:44:55,43
1215701096470,2008-07-10 14:44:56,42
1215701097486,2008-07-10 14:44:57,41
1215701098502,2008-07-10 14:44:58,42
1215701099527,2008-07-10 14:44:59,42
1215701100534,2008-07-10 14:45:00,43
1215701101564,2008-07-10 14:45:01,43
1215701102565,2008-07-10 14:45:02,42
1215701103578,2008-07-10 14:45:03,40
1215701104580,2008-07-10 14:45:04,45
1215701105580,2008-07-10 14:45:05,39
1215701106580,2008-07-10 14:45:06,41
1215701107598,2008-07-10 14:45:07,43
1215701108611,2008-07-10 14:45:08,41
1215701109627,2008-07-10 14:45:09,40
1215701110642,2008-07-10 14:45:10,41
1215701111642,2008-07-10 14:45:11,45
1215701112706,2008-07-10 14:45:12,40
1215701113737,2008-07-10 14:45:13,48
1215701114737,2008-07-10 14:45:14,42
1215701115752,2008-07-10 14:45:15,41
1215701116768,2008-07-10 14:45:16,42
1215701117784,2008-07-10 14:45:17,42
1215701118814,2008-07-10 14:45:18,41
1215701119814,2008-07-10 14:45:19,44
1215701120815,2008-07-10 14:45:20,39
1215701121845,2008-07-10 14:45:21,42
1215701122860,2008-07-10 14:45:22,41
1215701123862,2008-07-10 14:45:23,41
1215701124862,2008-07-10 14:45:24,37
1215701125862,2008-07-10 14:45:25,34
1215701126877,2008-07-10 14:45:26,44
1215701127901,2008-07-10 14:45:27,41
1215701128924,2008-07-10 14:45:28,35
1215701129924,2008-07-10 14:45:29,38
1215701130926,2008-07-10 14:45:30,40
1215701131956,2008-07-10 14:45:31,43
1215701132956,2008-07-10 14:45:32,40
1215701133956,2008-07-10 14:45:33,38
1215701134956,2008-07-10 14:45:34,39
1215701135972,2008-07-10 14:45:35,39
1215701136972,2008-07-10 14:45:36,35
1215701138002,2008-07-10 14:45:38,33
1215701139002,2008-07-10 14:45:39,39
1215701140003,2008-07-10 14:45:40,36
1215701141003,2008-07-10 14:45:41,39
1215701142003,2008-07-10 14:45:42,35
1215701143018,2008-07-10 14:45:43,40
1215701144039,2008-07-10 14:45:44,41
1215701145049,2008-07-10 14:45:45,41
1215701146066,2008-07-10 14:45:46,40
1215701147081,2008-07-10 14:45:47,40
1215701148082,2008-07-10 14:45:48,35
1215701149082,2008-07-10 14:45:49,40
1215701150096,2008-07-10 14:45:50,41
1215701151096,2008-07-10 14:45:51,40
1215701152096,2008-07-10 14:45:52,41
1215701153097,2008-07-10 14:45:53,39
1215701154112,2008-07-10 14:45:54,43
1215701155113,2008-07-10 14:45:55,39
1215701156113,2008-07-10 14:45:56,36
1215701157113,2008-07-10 14:45:57,28
1215701158175,2008-07-10 14:45:58,33
1215701159206,2008-07-10 14:45:59,34
1215701160223,2008-07-10 14:46:00,39
1215701161238,2008-07-10 14:46:01,40
1215701162253,2008-07-10 14:46:02,44
1215701163253,2008-07-10 14:46:03,44
1215701164253,2008-07-10 14:46:04,40
1215701165253,2008-07-10 14:46:05,41
1215701166253,2008-07-10 14:46:06,37
1215701167269,2008-07-10 14:46:07,42
1215701168269,2008-07-10 14:46:08,39
1215701169269,2008-07-10 14:46:09,42
1215701170285,2008-07-10 14:46:10,41
1215701171285,2008-07-10 14:46:11,42
1215701172300,2008-07-10 14:46:12,42
1215701173300,2008-07-10 14:46:13,41
1215701174300,2008-07-10 14:46:14,41
1215701175316,2008-07-10 14:46:15,42
1215701176316,2008-07-10 14:46:16,42
1215701177332,2008-07-10 14:46:17,40
1215701178333,2008-07-10 14:46:18,43
1215701179344,2008-07-10 14:46:19,42
1215701180363,2008-07-10 14:46:20,39
1215701181364,2008-07-10 14:46:21,28
1215701182378,2008-07-10 14:46:22,26
1215701183379,2008-07-10 14:46:23,44
1215701184410,2008-07-10 14:46:24,38
1215701185410,2008-07-10 14:46:25,44
1215701186411,2008-07-10 14:46:26,41
1215701187425,2008-07-10 14:46:27,42
1215701188442,2008-07-10 14:46:28,40
1215701189442,2008-07-10 14:46:29,36
1215701190442,2008-07-10 14:46:30,42
1215701191457,2008-07-10 14:46:31,40
1215701192457,2008-07-10 14:46:32,41
1215701193473,2008-07-10 14:46:33,40
1215701194473,2008-07-10 14:46:34,42
1215701195489,2008-07-10 14:46:35,43
1215701196519,2008-07-10 14:46:36,45
1215701197520,2008-07-10 14:46:37,43
1215701198520,2008-07-10 14:46:38,43
1215701199535,2008-07-10 14:46:39,40
1215701200535,2008-07-10 14:46:40,41
1215701201599,2008-07-10 14:46:41,38
1215701202613,2008-07-10 14:46:42,44
1215701203614,2008-07-10 14:46:43,41
1215701204614,2008-07-10 14:46:44,37
1215701205614,2008-07-10 14:46:45,35
1215701206708,2008-07-10 14:46:46,38
1215701207723,2008-07-10 14:46:47,46
1215701208723,2008-07-10 14:46:48,34
1215701209723,2008-07-10 14:46:49,40
1215701210723,2008-07-10 14:46:50,40
1215701211739,2008-07-10 14:46:51,41
1215701212754,2008-07-10 14:46:52,40
1215701213770,2008-07-10 14:46:53,36
1215701214786,2008-07-10 14:46:54,44
1215701215801,2008-07-10 14:46:55,37
1215701216817,2008-07-10 14:46:56,36
1215701217817,2008-07-10 14:46:57,40
1215701218817,2008-07-10 14:46:58,33
1215701219833,2008-07-10 14:46:59,31
1215701220833,2008-07-10 14:47:00,34
1215701221849,2008-07-10 14:47:01,39
1215701222879,2008-07-10 14:47:02,35
1215701223879,2008-07-10 14:47:03,36
1215701224879,2008-07-10 14:47:04,35
1215701225879,2008-07-10 14:47:05,38
1215701226880,2008-07-10 14:47:06,34
1215701227895,2008-07-10 14:47:07,37
1215701228895,2008-07-10 14:47:08,32
1215701229895,2008-07-10 14:47:09,25
1215701230896,2008-07-10 14:47:10,34
1215701231922,2008-07-10 14:47:11,35
1215701232926,2008-07-10 14:47:12,41
1215701233942,2008-07-10 14:47:13,31
1215701234959,2008-07-10 14:47:14,37
1215701235974,2008-07-10 14:47:15,40
1215701236989,2008-07-10 14:47:16,31
1215701238004,2008-07-10 14:47:18,37
1215701239005,2008-07-10 14:47:19,38
1215701240005,2008-07-10 14:47:20,39
1215701241005,2008-07-10 14:47:21,40
1215701242005,2008-07-10 14:47:22,44
1215701243005,2008-07-10 14:47:23,30
1215701244021,2008-07-10 14:47:24,40
1215701245021,2008-07-10 14:47:25,44
1215701246021,2008-07-10 14:47:26,41
1215701247037,2008-07-10 14:47:27,41
1215701248052,2008-07-10 14:47:28,40
1215701249068,2008-07-10 14:47:29,45
1215701250083,2008-07-10 14:47:30,42
1215701251084,2008-07-10 14:47:31,41
1215701252098,2008-07-10 14:47:32,31
1215701253099,2008-07-10 14:47:33,35
1215701254115,2008-07-10 14:47:34,43
1215701255122,2008-07-10 14:47:35,41
1215701256130,2008-07-10 14:47:36,44
1215701257224,2008-07-10 14:47:37,42
1215701258241,2008-07-10 14:47:38,42
1215701259242,2008-07-10 14:47:39,44
1215701260271,2008-07-10 14:47:40,41
1215701261288,2008-07-10 14:47:41,42
1215701262302,2008-07-10 14:47:42,39
1215701263302,2008-07-10 14:47:43,40
1215701264302,2008-07-10 14:47:44,44
1215701265303,2008-07-10 14:47:45,39
1215701266306,2008-07-10 14:47:46,41
1215701267318,2008-07-10 14:47:47,41
1215701268319,2008-07-10 14:47:48,44
1215701269319,2008-07-10 14:47:49,40
1215701270334,2008-07-10 14:47:50,41
1215701271349,2008-07-10 14:47:51,37
1215701272350,2008-07-10 14:47:52,41
1215701273380,2008-07-10 14:47:53,41
1215701274382,2008-07-10 14:47:54,38
1215701275396,2008-07-10 14:47:55,43
1215701276397,2008-07-10 14:47:56,41
1215701277397,2008-07-10 14:47:57,39
1215701278459,2008-07-10 14:47:58,38
1215701279474,2008-07-10 14:47:59,48
1215701280491,2008-07-10 14:48:00,41
1215701281508,2008-07-10 14:48:01,37
1215701282521,2008-07-10 14:48:02,34
1215701283521,2008-07-10 14:48:03,36
1215701284522,2008-07-10 14:48:04,35
1215701285522,2008-07-10 14:48:05,32
1215701286547,2008-07-10 14:48:06,41
1215701287553,2008-07-10 14:48:07,31
1215701288553,2008-07-10 14:48:08,43
1215701289568,2008-07-10 14:48:09,37
1215701290569,2008-07-10 14:48:10,30
1215701291616,2008-07-10 14:48:11,31
1215701292616,2008-07-10 14:48:12,32
1215701293663,2008-07-10 14:48:13,37
1215701294693,2008-07-10 14:48:14,32
1215701295819,2008-07-10 14:48:15,35
1215701296819,2008-07-10 14:48:16,41
1215701297819,2008-07-10 14:48:17,42
1215701298821,2008-07-10 14:48:18,37
1215701299837,2008-07-10 14:48:19,39
1215701300850,2008-07-10 14:48:20,32
1215701301850,2008-07-10 14:48:21,32
1215701302850,2008-07-10 14:48:22,39
1215701303866,2008-07-10 14:48:23,27
1215701304866,2008-07-10 14:48:24,38
1215701305882,2008-07-10 14:48:25,32
1215701306897,2008-07-10 14:48:26,34
1215701307897,2008-07-10 14:48:27,36
1215701308913,2008-07-10 14:48:28,38
1215701309928,2008-07-10 14:48:29,34
1215701310945,2008-07-10 14:48:30,34
1215701311960,2008-07-10 14:48:31,31
1215701312976,2008-07-10 14:48:32,26
1215701313991,2008-07-10 14:48:33,39
1215701315006,2008-07-10 14:48:35,35
1215701316025,2008-07-10 14:48:36,41
1215701317054,2008-07-10 14:48:37,34
1215701318057,2008-07-10 14:48:38,43
1215701319070,2008-07-10 14:48:39,31
1215701320078,2008-07-10 14:48:40,38
1215701321100,2008-07-10 14:48:41,36
1215701322110,2008-07-10 14:48:42,39
1215701323117,2008-07-10 14:48:43,41
1215701324126,2008-07-10 14:48:44,37
1215701325178,2008-07-10 14:48:45,43
1215701326211,2008-07-10 14:48:46,38
1215701327256,2008-07-10 14:48:47,39
1215701328259,2008-07-10 14:48:48,44
1215701329273,2008-07-10 14:48:49,36
1215701330285,2008-07-10 14:48:50,41
1215701331303,2008-07-10 14:48:51,39
1215701332305,2008-07-10 14:48:52,39
1215701333320,2008-07-10 14:48:53,44
1215701334346,2008-07-10 14:48:54,41
1215701335351,2008-07-10 14:48:55,43
1215701336360,2008-07-10 14:48:56,36
1215701337367,2008-07-10 14:48:57,42
1215701338381,2008-07-10 14:48:58,40
1215701339381,2008-07-10 14:48:59,39
1215701340382,2008-07-10 14:49:00,42
1215701341383,2008-07-10 14:49:01,36
1215701342398,2008-07-10 14:49:02,43
1215701343398,2008-07-10 14:49:03,35
1215701344398,2008-07-10 14:49:04,43
1215701345398,2008-07-10 14:49:05,41
1215701346398,2008-07-10 14:49:06,41
1215701347414,2008-07-10 14:49:07,39
1215701348414,2008-07-10 14:49:08,40
1215701349414,2008-07-10 14:49:09,42
1215701350414,2008-07-10 14:49:10,40
1215701351432,2008-07-10 14:49:11,37
1215701352446,2008-07-10 14:49:12,42
1215701353446,2008-07-10 14:49:13,40
1215701354461,2008-07-10 14:49:14,38
1215701355461,2008-07-10 14:49:15,37
1215701356476,2008-07-10 14:49:16,38
1215701357476,2008-07-10 14:49:17,41
1215701358493,2008-07-10 14:49:18,38
1215701359508,2008-07-10 14:49:19,39
1215701360523,2008-07-10 14:49:20,41
1215701361551,2008-07-10 14:49:21,38
1215701362572,2008-07-10 14:49:22,44
1215701363592,2008-07-10 14:49:23,36
1215701364602,2008-07-10 14:49:24,35
1215701365617,2008-07-10 14:49:25,40
1215701366632,2008-07-10 14:49:26,42
1215701367726,2008-07-10 14:49:27,36
1215701368758,2008-07-10 14:49:28,45
1215701369773,2008-07-10 14:49:29,36
1215701370790,2008-07-10 14:49:30,34
1215701371805,2008-07-10 14:49:31,35
1215701372820,2008-07-10 14:49:32,32
1215701373825,2008-07-10 14:49:33,30
1215701374837,2008-07-10 14:49:34,36
1215701375837,2008-07-10 14:49:35,31
1215701376851,2008-07-10 14:49:36,39
1215701377852,2008-07-10 14:49:37,39
1215701378852,2008-07-10 14:49:38,39
1215701379852,2008-07-10 14:49:39,38
1215701380868,2008-07-10 14:49:40,37
1215701381882,2008-07-10 14:49:41,35
1215701382882,2008-07-10 14:49:42,37
1215701383883,2008-07-10 14:49:43,28
1215701384883,2008-07-10 14:49:44,35
1215701385898,2008-07-10 14:49:45,38
1215701386904,2008-07-10 14:49:46,38
1215701387930,2008-07-10 14:49:47,35
1215701388951,2008-07-10 14:49:48,42
1215701389954,2008-07-10 14:49:49,33
1215701390958,2008-07-10 14:49:50,37
1215701391963,2008-07-10 14:49:51,35
1215701392977,2008-07-10 14:49:52,29
1215701393977,2008-07-10 14:49:53,33
1215701394979,2008-07-10 14:49:54,38
1215701396005,2008-07-10 14:49:56,33
1215701397008,2008-07-10 14:49:57,38
1215701398024,2008-07-10 14:49:58,37
1215701399025,2008-07-10 14:49:59,40
1215701400055,2008-07-10 14:50:00,37
1215701401057,2008-07-10 14:50:01,39
1215701402072,2008-07-10 14:50:02,37
1215701403087,2008-07-10 14:50:03,41
1215701404088,2008-07-10 14:50:04,41
1215701405102,2008-07-10 14:50:05,41
1215701406102,2008-07-10 14:50:06,40
1215701407103,2008-07-10 14:50:07,39
1215701408119,2008-07-10 14:50:08,39
1215701409133,2008-07-10 14:50:09,40
1215701410133,2008-07-10 14:50:10,38
1215701411213,2008-07-10 14:50:11,45
1215701412227,2008-07-10 14:50:12,41
1215701413228,2008-07-10 14:50:13,41
1215701414243,2008-07-10 14:50:14,39
1215701415244,2008-07-10 14:50:15,35
1215701416313,2008-07-10 14:50:16,38
1215701417322,2008-07-10 14:50:17,44
1215701418337,2008-07-10 14:50:18,46
1215701419337,2008-07-10 14:50:19,41
1215701420338,2008-07-10 14:50:20,40
1215701421353,2008-07-10 14:50:21,42
1215701422353,2008-07-10 14:50:22,42
1215701423353,2008-07-10 14:50:23,40
1215701424353,2008-07-10 14:50:24,43
1215701425353,2008-07-10 14:50:25,38
1215701426369,2008-07-10 14:50:26,41
1215701427369,2008-07-10 14:50:27,39
1215701428383,2008-07-10 14:50:28,43
1215701429400,2008-07-10 14:50:29,38
1215701430416,2008-07-10 14:50:30,42
1215701431447,2008-07-10 14:50:31,40
1215701432447,2008-07-10 14:50:32,40
1215701433447,2008-07-10 14:50:33,43
1215701434447,2008-07-10 14:50:34,33
1215701435447,2008-07-10 14:50:35,41
1215701436463,2008-07-10 14:50:36,38
1215701437463,2008-07-10 14:50:37,43
1215701438463,2008-07-10 14:50:38,38
1215701439463,2008-07-10 14:50:39,41
1215701440464,2008-07-10 14:50:40,41
1215701441494,2008-07-10 14:50:41,35
1215701442510,2008-07-10 14:50:42,43
1215701443525,2008-07-10 14:50:43,38
1215701444526,2008-07-10 14:50:44,42
1215701445556,2008-07-10 14:50:45,37
1215701446573,2008-07-10 14:50:46,41
1215701447588,2008-07-10 14:50:47,37
1215701448589,2008-07-10 14:50:48,44
1215701449603,2008-07-10 14:50:49,30
1215701450623,2008-07-10 14:50:50,41
1215701451635,2008-07-10 14:50:51,34
1215701452650,2008-07-10 14:50:52,38
1215701453651,2008-07-10 14:50:53,33
1215701454681,2008-07-10 14:50:54,31
1215701455698,2008-07-10 14:50:55,37
1215701456698,2008-07-10 14:50:56,34
1215701457759,2008-07-10 14:50:57,40
1215701458956,2008-07-10 14:50:58,39
1215701459965,2008-07-10 14:50:59,49
1215701460979,2008-07-10 14:51:00,32
1215701461995,2008-07-10 14:51:01,40
1215701463010,2008-07-10 14:51:03,29
1215701464010,2008-07-10 14:51:04,39
1215701465026,2008-07-10 14:51:05,32
1215701466042,2008-07-10 14:51:06,28
1215701467042,2008-07-10 14:51:07,36
1215701468057,2008-07-10 14:51:08,36
1215701469072,2008-07-10 14:51:09,37
1215701470089,2008-07-10 14:51:10,38
1215701471105,2008-07-10 14:51:11,39
1215701472110,2008-07-10 14:51:12,34
1215701473120,2008-07-10 14:51:13,30
1215701474167,2008-07-10 14:51:14,35
1215701475198,2008-07-10 14:51:15,35
1215701476214,2008-07-10 14:51:16,41
1215701477229,2008-07-10 14:51:17,38
1215701478245,2008-07-10 14:51:18,41
1215701479260,2008-07-10 14:51:19,34
1215701480276,2008-07-10 14:51:20,40
1215701481292,2008-07-10 14:51:21,32
