UnixTimeStamp,TimeStamp,X,Y,Z
1215700990280,2008-07-10 14:43:10,14.08,15.95,07.63
1215700991296,2008-07-10 14:43:11,10.12,13.14,05.65
1215700992296,2008-07-10 14:43:12,12.00,13.58,06.88
1215700993296,2008-07-10 14:43:13,15.87,22.62,08.10
1215700994312,2008-07-10 14:43:14,13.05,17.29,07.93
1215700995328,2008-07-10 14:43:15,12.68,12.68,06.51
1215700996328,2008-07-10 14:43:16,12.67,14.17,06.21
1215700997328,2008-07-10 14:43:17,11.05,16.58,05.40
1215700998328,2008-07-10 14:43:18,14.34,17.49,09.15
1215700999329,2008-07-10 14:43:19,11.98,11.71,07.12
1215701000343,2008-07-10 14:43:20,12.49,15.41,07.17
1215701001343,2008-07-10 14:43:21,15.33,17.36,07.08
1215701002343,2008-07-10 14:43:22,15.17,16.10,07.71
1215701003343,2008-07-10 14:43:23,15.20,14.13,07.03
1215701004359,2008-07-10 14:43:24,12.90,16.67,05.86
1215701005374,2008-07-10 14:43:25,18.51,23.00,13.82
1215701006390,2008-07-10 14:43:26,14.60,17.95,06.26
1215701007406,2008-07-10 14:43:27,14.65,17.26,06.12
1215701008406,2008-07-10 14:43:28,12.49,16.37,05.33
1215701009406,2008-07-10 14:43:29,15.92,13.90,07.21
1215701010406,2008-07-10 14:43:30,11.83,14.43,06.93
1215701011438,2008-07-10 14:43:31,14.36,18.36,09.20
1215701012438,2008-07-10 14:43:32,13.12,14.41,06.66
1215701013453,2008-07-10 14:43:33,14.55,17.75,07.15
1215701014469,2008-07-10 14:43:34,12.38,17.33,08.65
1215701015485,2008-07-10 14:43:35,11.68,12.98,06.55
1215701016499,2008-07-10 14:43:36,12.69,14.05,06.38
1215701017516,2008-07-10 14:43:37,11.67,14.72,05.81
1215701018516,2008-07-10 14:43:38,13.82,15.50,08.63
1215701019531,2008-07-10 14:43:39,14.28,17.20,08.08
1215701020531,2008-07-10 14:43:40,16.67,19.64,07.73
1215701021531,2008-07-10 14:43:41,15.43,18.79,07.14
1215701022546,2008-07-10 14:43:42,14.16,20.97,08.29
1215701023546,2008-07-10 14:43:43,15.47,19.26,08.88
1215701024562,2008-07-10 14:43:44,15.29,17.68,07.95
1215701025579,2008-07-10 14:43:45,18.92,23.92,08.17
1215701026594,2008-07-10 14:43:46,12.65,13.12,07.74
1215701027594,2008-07-10 14:43:47,19.94,20.20,08.06
1215701028610,2008-07-10 14:43:48,17.46,18.95,06.73
1215701029610,2008-07-10 14:43:49,16.45,20.75,05.70
1215701030657,2008-07-10 14:43:50,20.97,29.46,11.37
1215701031735,2008-07-10 14:43:51,15.85,17.79,07.03
1215701032739,2008-07-10 14:43:52,16.03,17.49,06.91
1215701033749,2008-07-10 14:43:53,16.09,18.16,08.09
1215701034750,2008-07-10 14:43:54,15.15,20.82,08.73
1215701035765,2008-07-10 14:43:55,20.79,22.97,07.52
1215701036782,2008-07-10 14:43:56,19.97,23.44,08.15
1215701037938,2008-07-10 14:43:57,17.34,15.51,06.57
1215701038938,2008-07-10 14:43:58,14.78,21.00,10.60
1215701039954,2008-07-10 14:43:59,17.31,16.64,07.00
1215701040954,2008-07-10 14:44:00,17.44,19.03,05.09
1215701041954,2008-07-10 14:44:01,18.77,26.42,10.10
1215701042955,2008-07-10 14:44:02,16.62,17.14,08.14
1215701043978,2008-07-10 14:44:03,17.88,23.18,07.21
1215701044985,2008-07-10 14:44:04,17.23,22.10,10.70
1215701045985,2008-07-10 14:44:05,13.73,11.73,07.37
1215701047000,2008-07-10 14:44:07,18.90,23.85,06.31
1215701048000,2008-07-10 14:44:08,14.83,17.34,06.63
1215701049016,2008-07-10 14:44:09,16.31,18.75,05.97
1215701050017,2008-07-10 14:44:10,16.74,20.35,09.18
1215701051032,2008-07-10 14:44:11,14.91,14.18,08.39
1215701052032,2008-07-10 14:44:12,16.26,19.82,06.39
1215701053032,2008-07-10 14:44:13,14.91,15.91,07.76
1215701054032,2008-07-10 14:44:14,14.69,16.72,06.92
1215701055033,2008-07-10 14:44:15,12.65,13.93,08.07
1215701056047,2008-07-10 14:44:16,13.39,15.47,08.08
1215701057066,2008-07-10 14:44:17,13.77,14.28,06.93
1215701058079,2008-07-10 14:44:18,15.40,14.14,07.17
1215701059080,2008-07-10 14:44:19,13.74,18.69,08.44
1215701060094,2008-07-10 14:44:20,15.68,18.05,08.32
1215701061095,2008-07-10 14:44:21,13.74,13.31,06.79
1215701062110,2008-07-10 14:44:22,12.77,14.98,07.20
1215701063111,2008-07-10 14:44:23,15.00,12.80,07.43
1215701064172,2008-07-10 14:44:24,14.88,16.02,06.91
1215701065181,2008-07-10 14:44:25,15.18,15.53,05.18
1215701066189,2008-07-10 14:44:26,13.93,16.76,08.66
1215701067205,2008-07-10 14:44:27,13.34,16.21,07.45
1215701068205,2008-07-10 14:44:28,11.43,12.72,05.33
1215701069219,2008-07-10 14:44:29,13.05,12.00,05.90
1215701070241,2008-07-10 14:44:30,12.93,19.95,08.15
1215701071250,2008-07-10 14:44:31,15.93,19.68,05.15
1215701072267,2008-07-10 14:44:32,15.21,16.08,08.08
1215701073267,2008-07-10 14:44:33,15.95,19.35,07.58
1215701074267,2008-07-10 14:44:34,14.27,21.68,11.39
1215701075268,2008-07-10 14:44:35,18.11,20.11,07.58
1215701076283,2008-07-10 14:44:36,16.53,20.88,08.23
1215701077298,2008-07-10 14:44:37,13.27,16.41,06.98
1215701078298,2008-07-10 14:44:38,13.78,16.61,08.34
1215701079298,2008-07-10 14:44:39,13.83,16.80,07.63
1215701080314,2008-07-10 14:44:40,15.51,19.23,07.00
1215701081323,2008-07-10 14:44:41,18.09,19.33,09.65
1215701082330,2008-07-10 14:44:42,15.12,17.49,09.59
1215701083330,2008-07-10 14:44:43,15.05,13.49,06.91
1215701084345,2008-07-10 14:44:44,17.63,21.92,07.58
1215701085345,2008-07-10 14:44:45,19.49,25.54,10.88
1215701086345,2008-07-10 14:44:46,12.21,17.76,07.83
1215701087361,2008-07-10 14:44:47,14.71,15.36,07.26
1215701088361,2008-07-10 14:44:48,11.72,12.91,05.81
1215701089376,2008-07-10 14:44:49,13.08,14.70,07.95
1215701090376,2008-07-10 14:44:50,17.14,19.12,07.77
1215701091378,2008-07-10 14:44:51,13.24,16.49,05.97
1215701092392,2008-07-10 14:44:52,11.15,12.65,06.85
1215701093409,2008-07-10 14:44:53,12.23,14.09,07.33
1215701094424,2008-07-10 14:44:54,13.00,20.40,06.22
1215701095439,2008-07-10 14:44:55,11.39,15.36,07.56
1215701096470,2008-07-10 14:44:56,15.24,14.56,06.47
1215701097486,2008-07-10 14:44:57,11.83,11.54,06.43
1215701098502,2008-07-10 14:44:58,14.03,15.75,06.44
1215701099527,2008-07-10 14:44:59,11.94,11.83,06.11
1215701100534,2008-07-10 14:45:00,14.65,18.35,06.14
1215701101564,2008-07-10 14:45:01,09.67,11.79,05.86
1215701102565,2008-07-10 14:45:02,14.30,14.88,05.73
1215701103578,2008-07-10 14:45:03,10.77,13.08,06.38
1215701104580,2008-07-10 14:45:04,11.80,13.33,07.17
1215701105580,2008-07-10 14:45:05,14.28,17.69,06.83
1215701106580,2008-07-10 14:45:06,14.96,12.46,05.79
1215701107598,2008-07-10 14:45:07,13.67,14.73,07.07
1215701108611,2008-07-10 14:45:08,12.89,11.69,04.49
1215701109627,2008-07-10 14:45:09,15.38,15.75,06.94
1215701110642,2008-07-10 14:45:10,13.45,15.66,06.16
1215701111642,2008-07-10 14:45:11,11.10,10.33,04.05
1215701112706,2008-07-10 14:45:12,08.78,08.40,02.33
1215701113737,2008-07-10 14:45:13,07.58,07.28,04.09
1215701114737,2008-07-10 14:45:14,15.68,22.02,05.48
1215701115752,2008-07-10 14:45:15,07.78,08.10,03.03
1215701116768,2008-07-10 14:45:16,07.13,06.06,02.55
1215701117784,2008-07-10 14:45:17,04.32,04.61,02.18
1215701118814,2008-07-10 14:45:18,02.09,03.76,02.35
1215701119814,2008-07-10 14:45:19,01.76,04.19,01.65
1215701120815,2008-07-10 14:45:20,02.22,05.68,01.95
1215701121845,2008-07-10 14:45:21,02.03,04.25,01.83
1215701122860,2008-07-10 14:45:22,05.19,07.51,05.73
1215701123862,2008-07-10 14:45:23,08.12,15.06,12.76
1215701124862,2008-07-10 14:45:24,08.73,09.15,06.79
1215701125862,2008-07-10 14:45:25,01.92,02.05,01.82
1215701126877,2008-07-10 14:45:26,01.09,01.24,01.45
1215701127901,2008-07-10 14:45:27,00.91,01.15,00.85
1215701128924,2008-07-10 14:45:28,01.03,01.08,01.05
1215701129924,2008-07-10 14:45:29,01.06,01.42,00.89
1215701130926,2008-07-10 14:45:30,01.21,01.15,01.00
1215701131956,2008-07-10 14:45:31,02.59,05.36,02.92
1215701132956,2008-07-10 14:45:32,06.83,10.35,04.17
1215701133956,2008-07-10 14:45:33,08.21,11.35,07.24
1215701134956,2008-07-10 14:45:34,05.76,09.06,09.24
1215701135972,2008-07-10 14:45:35,12.93,16.63,22.53
1215701136972,2008-07-10 14:45:36,01.93,04.05,02.12
1215701138002,2008-07-10 14:45:38,02.73,06.66,03.68
1215701139002,2008-07-10 14:45:39,10.47,16.84,08.07
1215701140003,2008-07-10 14:45:40,02.83,03.56,02.08
1215701141003,2008-07-10 14:45:41,07.36,12.05,09.79
1215701142003,2008-07-10 14:45:42,14.94,21.19,07.50
1215701143018,2008-07-10 14:45:43,03.40,08.18,03.36
1215701144039,2008-07-10 14:45:44,07.65,11.27,05.19
1215701145049,2008-07-10 14:45:45,05.89,06.47,05.05
1215701146066,2008-07-10 14:45:46,17.85,18.12,21.63
1215701147081,2008-07-10 14:45:47,01.83,02.57,02.62
1215701148082,2008-07-10 14:45:48,02.93,06.50,03.66
1215701149082,2008-07-10 14:45:49,03.10,06.88,02.05
1215701150096,2008-07-10 14:45:50,01.18,02.22,01.44
1215701151096,2008-07-10 14:45:51,10.58,12.63,08.30
1215701152096,2008-07-10 14:45:52,04.89,11.59,03.59
1215701153097,2008-07-10 14:45:53,01.97,02.92,02.22
1215701154112,2008-07-10 14:45:54,06.56,10.30,04.44
1215701155113,2008-07-10 14:45:55,04.84,08.35,03.88
1215701156113,2008-07-10 14:45:56,03.41,04.21,01.59
1215701157113,2008-07-10 14:45:57,02.52,03.95,02.27
1215701158175,2008-07-10 14:45:58,05.84,07.41,06.75
1215701159206,2008-07-10 14:45:59,13.40,39.65,12.31
1215701160223,2008-07-10 14:46:00,09.23,23.88,07.28
1215701161238,2008-07-10 14:46:01,01.16,02.61,01.47
1215701162253,2008-07-10 14:46:02,01.17,01.50,01.17
1215701163253,2008-07-10 14:46:03,01.23,01.33,01.28
1215701164253,2008-07-10 14:46:04,00.85,01.44,01.09
1215701165253,2008-07-10 14:46:05,01.00,01.31,00.81
1215701166253,2008-07-10 14:46:06,02.50,03.67,03.17
1215701167269,2008-07-10 14:46:07,01.21,01.56,01.12
1215701168269,2008-07-10 14:46:08,00.97,01.84,01.08
1215701169269,2008-07-10 14:46:09,00.92,01.56,01.17
1215701170285,2008-07-10 14:46:10,01.26,01.09,00.86
1215701171285,2008-07-10 14:46:11,01.00,01.72,01.08
1215701172300,2008-07-10 14:46:12,03.86,06.95,03.02
1215701173300,2008-07-10 14:46:13,21.61,09.33,10.22
1215701174300,2008-07-10 14:46:14,,,,
1215701175316,2008-07-10 14:46:15,01.50,01.88,02.13
1215701176316,2008-07-10 14:46:16,02.12,01.56,01.04
1215701177332,2008-07-10 14:46:17,02.56,01.75,01.69
1215701178333,2008-07-10 14:46:18,02.33,02.33,01.67
1215701179344,2008-07-10 14:46:19,01.69,02.85,01.46
1215701180363,2008-07-10 14:46:20,01.28,01.50,01.11
1215701181364,2008-07-10 14:46:21,01.47,01.06,01.06
1215701182378,2008-07-10 14:46:22,01.36,00.93,01.14
1215701183379,2008-07-10 14:46:23,01.41,01.53,01.53
1215701184410,2008-07-10 14:46:24,04.38,01.75,01.94
1215701185410,2008-07-10 14:46:25,,,,
1215701186411,2008-07-10 14:46:26,00.85,01.00,00.92
1215701187425,2008-07-10 14:46:27,,,,
1215701188442,2008-07-10 14:46:28,03.58,02.58,04.19
1215701189442,2008-07-10 14:46:29,10.86,21.53,10.69
1215701190442,2008-07-10 14:46:30,07.80,06.56,06.12
1215701191457,2008-07-10 14:46:31,08.20,12.73,06.38
1215701192457,2008-07-10 14:46:32,15.71,29.31,14.83
1215701193473,2008-07-10 14:46:33,13.44,16.58,10.19
1215701194473,2008-07-10 14:46:34,10.33,20.74,10.86
1215701195489,2008-07-10 14:46:35,07.40,12.77,05.42
1215701196519,2008-07-10 14:46:36,01.25,02.34,01.41
1215701197520,2008-07-10 14:46:37,01.74,01.86,01.71
1215701198520,2008-07-10 14:46:38,03.31,06.43,02.62
1215701199535,2008-07-10 14:46:39,03.80,05.50,02.50
1215701200535,2008-07-10 14:46:40,18.10,31.71,09.67
1215701201599,2008-07-10 14:46:41,03.60,07.18,03.28
1215701202613,2008-07-10 14:46:42,03.21,05.40,02.21
1215701203614,2008-07-10 14:46:43,06.63,12.92,07.03
1215701204614,2008-07-10 14:46:44,14.27,19.03,10.79
1215701205614,2008-07-10 14:46:45,03.84,03.86,04.43
1215701206708,2008-07-10 14:46:46,01.00,01.35,01.35
1215701207723,2008-07-10 14:46:47,01.30,01.48,01.22
1215701208723,2008-07-10 14:46:48,01.23,01.18,01.10
1215701209723,2008-07-10 14:46:49,00.94,01.06,01.26
1215701210723,2008-07-10 14:46:50,01.03,01.69,00.71
1215701211739,2008-07-10 14:46:51,01.24,01.38,01.11
1215701212754,2008-07-10 14:46:52,01.81,01.43,02.05
1215701213770,2008-07-10 14:46:53,01.00,01.15,00.89
1215701214786,2008-07-10 14:46:54,01.21,01.29,01.32
1215701215801,2008-07-10 14:46:55,01.43,01.43,00.86
1215701216817,2008-07-10 14:46:56,01.25,01.00,02.75
1215701217817,2008-07-10 14:46:57,01.41,01.30,01.35
1215701218817,2008-07-10 14:46:58,00.77,01.23,01.20
1215701219833,2008-07-10 14:46:59,01.12,01.31,01.14
1215701220833,2008-07-10 14:47:00,01.14,01.36,01.36
1215701221849,2008-07-10 14:47:01,01.10,01.74,01.08
1215701222879,2008-07-10 14:47:02,01.24,01.00,01.05
1215701223879,2008-07-10 14:47:03,02.07,02.24,02.17
1215701224879,2008-07-10 14:47:04,02.56,02.82,02.05
1215701225879,2008-07-10 14:47:05,03.53,06.32,03.08
1215701226880,2008-07-10 14:47:06,02.00,03.76,02.00
1215701227895,2008-07-10 14:47:07,08.67,10.44,06.81
1215701228895,2008-07-10 14:47:08,05.61,09.11,04.14
1215701229895,2008-07-10 14:47:09,03.00,06.50,04.68
1215701230896,2008-07-10 14:47:10,05.35,05.24,06.30
1215701231922,2008-07-10 14:47:11,09.00,15.26,07.79
1215701232926,2008-07-10 14:47:12,02.20,03.40,02.00
1215701233942,2008-07-10 14:47:13,05.73,08.07,05.41
1215701234959,2008-07-10 14:47:14,01.67,02.00,01.62
1215701235974,2008-07-10 14:47:15,01.76,02.57,02.00
1215701236989,2008-07-10 14:47:16,02.14,02.60,01.74
1215701238004,2008-07-10 14:47:18,01.76,03.00,02.15
1215701239005,2008-07-10 14:47:19,01.78,04.19,02.51
1215701240005,2008-07-10 14:47:20,19.48,21.10,09.20
1215701241005,2008-07-10 14:47:21,03.17,05.97,01.53
1215701242005,2008-07-10 14:47:22,06.68,15.58,06.03
1215701243005,2008-07-10 14:47:23,08.76,23.08,09.51
1215701244021,2008-07-10 14:47:24,07.97,06.12,07.59
1215701245021,2008-07-10 14:47:25,03.17,02.52,05.03
1215701246021,2008-07-10 14:47:26,01.75,01.38,01.09
1215701247037,2008-07-10 14:47:27,01.37,01.21,01.32
1215701248052,2008-07-10 14:47:28,01.14,01.03,01.48
1215701249068,2008-07-10 14:47:29,00.92,01.41,01.21
1215701250083,2008-07-10 14:47:30,01.44,01.03,01.53
1215701251084,2008-07-10 14:47:31,01.00,01.25,00.85
1215701252098,2008-07-10 14:47:32,01.29,01.26,01.00
1215701253099,2008-07-10 14:47:33,01.11,00.95,00.92
1215701254115,2008-07-10 14:47:34,00.97,01.39,01.00
1215701255122,2008-07-10 14:47:35,00.73,01.23,01.13
1215701256130,2008-07-10 14:47:36,01.14,01.07,01.50
1215701257224,2008-07-10 14:47:37,01.10,01.35,01.48
1215701258241,2008-07-10 14:47:38,01.23,01.30,01.43
1215701259242,2008-07-10 14:47:39,00.95,01.23,01.56
1215701260271,2008-07-10 14:47:40,01.08,01.18,00.95
1215701261288,2008-07-10 14:47:41,00.98,01.32,01.29
1215701262302,2008-07-10 14:47:42,01.18,01.72,00.97
1215701263302,2008-07-10 14:47:43,00.97,01.24,01.35
1215701264302,2008-07-10 14:47:44,01.51,01.24,01.03
1215701265303,2008-07-10 14:47:45,01.30,01.17,00.91
1215701266306,2008-07-10 14:47:46,01.68,01.55,01.09
1215701267318,2008-07-10 14:47:47,01.85,01.73,01.85
1215701268319,2008-07-10 14:47:48,05.21,04.34,03.61
1215701269319,2008-07-10 14:47:49,17.20,25.37,11.30
1215701270334,2008-07-10 14:47:50,03.28,07.44,05.63
1215701271349,2008-07-10 14:47:51,03.83,05.64,04.31
1215701272350,2008-07-10 14:47:52,03.18,04.55,03.30
1215701273380,2008-07-10 14:47:53,02.90,08.55,04.43
1215701274382,2008-07-10 14:47:54,10.32,17.05,09.03
1215701275396,2008-07-10 14:47:55,13.32,13.20,07.85
1215701276397,2008-07-10 14:47:56,04.56,09.02,04.10
1215701277397,2008-07-10 14:47:57,04.66,07.00,05.08
1215701278459,2008-07-10 14:47:58,04.10,09.13,05.21
1215701279474,2008-07-10 14:47:59,02.02,02.72,02.49
1215701280491,2008-07-10 14:48:00,01.60,01.98,01.28
1215701281508,2008-07-10 14:48:01,02.64,02.56,01.21
1215701282521,2008-07-10 14:48:02,01.73,02.41,01.48
1215701283521,2008-07-10 14:48:03,02.37,02.72,02.23
1215701284522,2008-07-10 14:48:04,02.23,01.93,01.90
1215701285522,2008-07-10 14:48:05,02.75,02.70,01.57
1215701286547,2008-07-10 14:48:06,01.88,02.80,02.03
1215701287553,2008-07-10 14:48:07,01.81,02.35,01.51
1215701288553,2008-07-10 14:48:08,02.51,02.46,01.49
1215701289568,2008-07-10 14:48:09,02.38,01.93,01.12
1215701290569,2008-07-10 14:48:10,02.18,01.84,02.03
1215701291616,2008-07-10 14:48:11,02.87,03.18,01.90
1215701292616,2008-07-10 14:48:12,02.91,02.45,01.89
1215701293663,2008-07-10 14:48:13,03.61,02.63,01.84
1215701294693,2008-07-10 14:48:14,02.37,02.07,02.00
1215701295819,2008-07-10 14:48:15,03.10,03.58,01.35
1215701296819,2008-07-10 14:48:16,02.89,02.89,01.54
1215701297819,2008-07-10 14:48:17,02.05,03.49,02.08
1215701298821,2008-07-10 14:48:18,02.05,02.28,01.53
1215701299837,2008-07-10 14:48:19,01.61,02.39,02.08
1215701300850,2008-07-10 14:48:20,02.69,02.50,01.43
1215701301850,2008-07-10 14:48:21,02.31,02.72,01.74
1215701302850,2008-07-10 14:48:22,02.96,02.13,01.44
1215701303866,2008-07-10 14:48:23,02.39,02.63,01.63
1215701304866,2008-07-10 14:48:24,01.74,02.17,01.88
1215701305882,2008-07-10 14:48:25,02.36,02.74,01.60
1215701306897,2008-07-10 14:48:26,02.81,02.74,01.95
1215701307897,2008-07-10 14:48:27,02.32,02.73,01.45
1215701308913,2008-07-10 14:48:28,02.05,02.95,01.54
1215701309928,2008-07-10 14:48:29,02.32,02.34,01.25
1215701310945,2008-07-10 14:48:30,03.21,02.74,01.95
1215701311960,2008-07-10 14:48:31,02.24,03.18,01.27
1215701312976,2008-07-10 14:48:32,02.38,02.14,01.57
1215701313991,2008-07-10 14:48:33,02.21,03.00,01.26
1215701315006,2008-07-10 14:48:35,02.75,03.89,01.68
1215701316025,2008-07-10 14:48:36,01.84,02.11,01.73
1215701317054,2008-07-10 14:48:37,03.78,03.28,01.63
1215701318057,2008-07-10 14:48:38,02.71,04.02,01.29
1215701319070,2008-07-10 14:48:39,03.14,03.68,01.75
1215701320078,2008-07-10 14:48:40,02.33,02.74,01.69
1215701321100,2008-07-10 14:48:41,02.20,03.09,01.87
1215701322110,2008-07-10 14:48:42,02.05,01.95,01.50
1215701323117,2008-07-10 14:48:43,02.91,02.57,02.23
1215701324126,2008-07-10 14:48:44,01.53,02.49,01.37
1215701325178,2008-07-10 14:48:45,02.61,02.34,01.61
1215701326211,2008-07-10 14:48:46,02.00,02.20,01.22
1215701327256,2008-07-10 14:48:47,03.00,03.09,01.60
1215701328259,2008-07-10 14:48:48,02.00,02.53,01.56
1215701329273,2008-07-10 14:48:49,03.57,03.29,01.57
1215701330285,2008-07-10 14:48:50,02.23,03.35,01.30
1215701331303,2008-07-10 14:48:51,03.38,03.33,01.60
1215701332305,2008-07-10 14:48:52,02.51,03.41,01.22
1215701333320,2008-07-10 14:48:53,02.49,04.20,01.34
1215701334346,2008-07-10 14:48:54,02.09,02.51,01.44
1215701335351,2008-07-10 14:48:55,02.00,02.77,01.95
1215701336360,2008-07-10 14:48:56,01.91,02.47,01.56
1215701337367,2008-07-10 14:48:57,01.95,02.67,01.76
1215701338381,2008-07-10 14:48:58,02.24,02.47,01.31
1215701339381,2008-07-10 14:48:59,02.60,04.00,02.33
1215701340382,2008-07-10 14:49:00,01.42,02.16,01.77
1215701341383,2008-07-10 14:49:01,04.07,04.98,02.02
1215701342398,2008-07-10 14:49:02,02.69,03.05,01.52
1215701343398,2008-07-10 14:49:03,02.52,02.61,01.93
1215701344398,2008-07-10 14:49:04,02.17,03.17,01.55
1215701345398,2008-07-10 14:49:05,02.21,02.77,01.35
1215701346398,2008-07-10 14:49:06,02.19,03.60,01.64
1215701347414,2008-07-10 14:49:07,01.93,02.00,01.89
1215701348414,2008-07-10 14:49:08,02.55,03.31,01.74
1215701349414,2008-07-10 14:49:09,02.00,02.84,01.79
1215701350414,2008-07-10 14:49:10,02.03,02.85,01.45
1215701351432,2008-07-10 14:49:11,02.70,02.35,01.47
1215701352446,2008-07-10 14:49:12,02.05,02.28,01.63
1215701353446,2008-07-10 14:49:13,02.34,02.59,01.41
1215701354461,2008-07-10 14:49:14,02.00,02.85,01.23
1215701355461,2008-07-10 14:49:15,02.50,03.78,01.85
1215701356476,2008-07-10 14:49:16,01.90,03.33,01.79
1215701357476,2008-07-10 14:49:17,02.53,02.74,02.12
1215701358493,2008-07-10 14:49:18,02.84,01.84,01.63
1215701359508,2008-07-10 14:49:19,02.78,04.20,02.63
1215701360523,2008-07-10 14:49:20,02.33,02.78,02.15
1215701361551,2008-07-10 14:49:21,02.95,03.20,01.28
1215701362572,2008-07-10 14:49:22,02.09,03.51,01.47
1215701363592,2008-07-10 14:49:23,03.71,04.32,02.03
1215701364602,2008-07-10 14:49:24,01.73,03.63,01.38
1215701365617,2008-07-10 14:49:25,03.28,05.09,01.37
1215701366632,2008-07-10 14:49:26,03.05,03.02,01.31
1215701367726,2008-07-10 14:49:27,03.39,04.24,01.83
1215701368758,2008-07-10 14:49:28,02.29,03.92,01.77
1215701369773,2008-07-10 14:49:29,02.02,04.48,01.68
1215701370790,2008-07-10 14:49:30,02.12,02.98,01.88
1215701371805,2008-07-10 14:49:31,03.05,03.40,02.38
1215701372820,2008-07-10 14:49:32,01.78,02.33,01.45
1215701373825,2008-07-10 14:49:33,02.17,04.05,01.83
1215701374837,2008-07-10 14:49:34,02.66,04.10,01.95
1215701375837,2008-07-10 14:49:35,11.33,14.71,07.81
1215701376851,2008-07-10 14:49:36,06.70,10.92,07.27
1215701377852,2008-07-10 14:49:37,01.90,05.33,01.71
1215701378852,2008-07-10 14:49:38,05.31,09.56,04.15
1215701379852,2008-07-10 14:49:39,03.15,06.49,02.76
1215701380868,2008-07-10 14:49:40,02.98,02.05,01.07
1215701381882,2008-07-10 14:49:41,02.00,01.27,01.30
1215701382882,2008-07-10 14:49:42,03.30,02.98,02.08
1215701383883,2008-07-10 14:49:43,02.70,02.83,01.45
1215701384883,2008-07-10 14:49:44,02.50,01.70,01.75
1215701385898,2008-07-10 14:49:45,02.43,01.40,01.43
1215701386904,2008-07-10 14:49:46,02.39,01.50,01.84
1215701387930,2008-07-10 14:49:47,03.27,02.73,01.37
1215701388951,2008-07-10 14:49:48,03.82,03.09,01.45
1215701389954,2008-07-10 14:49:49,03.07,02.26,01.86
1215701390958,2008-07-10 14:49:50,03.45,02.77,01.45
1215701391963,2008-07-10 14:49:51,02.64,02.57,02.12
1215701392977,2008-07-10 14:49:52,02.51,02.33,01.93
1215701393977,2008-07-10 14:49:53,02.67,02.58,01.58
1215701394979,2008-07-10 14:49:54,02.32,03.15,01.66
1215701396005,2008-07-10 14:49:56,03.07,02.61,01.64
1215701397008,2008-07-10 14:49:57,02.42,02.09,01.35
1215701398024,2008-07-10 14:49:58,02.20,01.89,02.25
1215701399025,2008-07-10 14:49:59,03.15,03.12,01.98
1215701400055,2008-07-10 14:50:00,02.27,02.27,01.53
1215701401057,2008-07-10 14:50:01,02.57,03.48,01.71
1215701402072,2008-07-10 14:50:02,02.89,02.82,01.91
1215701403087,2008-07-10 14:50:03,03.57,04.98,01.82
1215701404088,2008-07-10 14:50:04,02.98,01.83,01.50
1215701405102,2008-07-10 14:50:05,03.87,04.87,01.62
1215701406102,2008-07-10 14:50:06,02.77,03.85,02.05
1215701407103,2008-07-10 14:50:07,03.12,02.62,01.86
1215701408119,2008-07-10 14:50:08,02.22,02.49,02.07
1215701409133,2008-07-10 14:50:09,03.07,03.02,01.57
1215701410133,2008-07-10 14:50:10,02.33,02.31,01.88
1215701411213,2008-07-10 14:50:11,03.56,04.42,01.47
1215701412227,2008-07-10 14:50:12,02.71,03.24,01.47
1215701413228,2008-07-10 14:50:13,02.57,03.52,01.64
1215701414243,2008-07-10 14:50:14,02.60,02.36,01.48
1215701415244,2008-07-10 14:50:15,04.16,03.42,01.91
1215701416313,2008-07-10 14:50:16,01.92,02.13,01.50
1215701417322,2008-07-10 14:50:17,02.49,02.86,01.59
1215701418337,2008-07-10 14:50:18,02.13,03.56,01.80
1215701419337,2008-07-10 14:50:19,01.98,02.28,01.90
1215701420338,2008-07-10 14:50:20,03.05,02.11,01.50
1215701421353,2008-07-10 14:50:21,02.28,02.78,01.38
1215701422353,2008-07-10 14:50:22,03.40,03.69,01.38
1215701423353,2008-07-10 14:50:23,02.59,02.59,02.20
1215701424353,2008-07-10 14:50:24,02.68,03.16,02.02
1215701425353,2008-07-10 14:50:25,02.48,02.70,01.58
1215701426369,2008-07-10 14:50:26,02.57,03.36,01.66
1215701427369,2008-07-10 14:50:27,02.44,03.44,02.07
1215701428383,2008-07-10 14:50:28,03.75,04.32,01.61
1215701429400,2008-07-10 14:50:29,01.57,02.71,01.95
1215701430416,2008-07-10 14:50:30,03.81,03.47,01.77
1215701431447,2008-07-10 14:50:31,02.73,06.71,03.59
1215701432447,2008-07-10 14:50:32,02.67,04.51,01.81
1215701433447,2008-07-10 14:50:33,02.47,02.58,01.51
1215701434447,2008-07-10 14:50:34,02.80,02.18,01.88
1215701435447,2008-07-10 14:50:35,02.31,02.28,01.49
1215701436463,2008-07-10 14:50:36,02.32,02.30,01.57
1215701437463,2008-07-10 14:50:37,02.50,02.52,01.91
1215701438463,2008-07-10 14:50:38,02.79,02.16,01.26
1215701439463,2008-07-10 14:50:39,02.10,01.79,01.33
1215701440464,2008-07-10 14:50:40,02.33,02.70,02.10
1215701441494,2008-07-10 14:50:41,02.48,02.25,01.45
1215701442510,2008-07-10 14:50:42,02.43,03.02,01.25
1215701443525,2008-07-10 14:50:43,01.80,02.35,01.23
1215701444526,2008-07-10 14:50:44,02.43,03.07,01.73
1215701445556,2008-07-10 14:50:45,02.28,01.69,02.00
