UnixTimeStamp,TimeStamp,ZephyrHeart Rate Data,ZephyrRES - Respiration Rate Data,ZephyrPOS - Posture Data,ZephyrACC - Activity Data
1215699633323,7/10/2008 14:20,140,22.7,11,0.36
1215699634340,7/10/2008 14:20,141,22.7,11,0.33
1215699635354,7/10/2008 14:20,141,22.7,11,0.36
1215699636400,7/10/2008 14:20,142,22.7,11,0.35
1215699637417,7/10/2008 14:20,,,,
1215699638417,7/10/2008 14:20,143,22.7,11,0.33
1215699639433,7/10/2008 14:20,144,22.8,11,0.35
1215699640449,7/10/2008 14:20,145,22.8,11,0.34
1215699641479,7/10/2008 14:20,146,22.8,11,0.38
1215699642511,7/10/2008 14:20,146,22.8,11,0.39
1215699643526,7/10/2008 14:20,147,22.9,11,0.33
1215699644542,7/10/2008 14:20,147,22.9,8,0.37
1215699645563,7/10/2008 14:20,147,22.9,11,0.4
1215699646573,7/10/2008 14:20,147,22.9,-8,0.38
1215699647573,7/10/2008 14:20,148,22.9,11,0.37
1215699648589,7/10/2008 14:20,148,22.8,11,0.35
1215699649699,7/10/2008 14:20,147,22.8,11,0.39
1215699650729,7/10/2008 14:20,148,22.8,14,0.39
1215699651745,7/10/2008 14:20,148,22.8,11,0.37
1215699652745,7/10/2008 14:20,148,22.8,11,0.37
1215699653745,7/10/2008 14:20,145,22.8,11,0.4
1215699654792,7/10/2008 14:20,146,22.8,11,0.39
1215699655808,7/10/2008 14:20,144,22.8,11,0.39
1215699656823,7/10/2008 14:20,144,22.9,-11,0.38
1215699657839,7/10/2008 14:20,144,23,11,0.39
1215699658854,7/10/2008 14:20,145,23,11,0.37
1215699659855,7/10/2008 14:20,145,23,11,0.39
1215699660886,7/10/2008 14:21,146,23,11,0.4
1215699661887,7/10/2008 14:21,143,23,8,0.38
1215699662902,7/10/2008 14:21,143,23.1,11,0.36
1215699663917,7/10/2008 14:21,141,23.1,8,0.37
1215699664934,7/10/2008 14:21,142,23.2,8,0.37
1215699665949,7/10/2008 14:21,142,23.2,11,0.37
1215699666964,7/10/2008 14:21,142,23.2,11,0.37
1215699667979,7/10/2008 14:21,143,23.3,11,0.36
1215699668979,7/10/2008 14:21,141,23.3,11,0.37
1215699669979,7/10/2008 14:21,143,23.3,11,0.35
1215699670995,7/10/2008 14:21,144,23.2,11,0.36
1215699672011,7/10/2008 14:21,143,23.2,8,0.37
1215699673026,7/10/2008 14:21,145,23.2,11,0.34
1215699674042,7/10/2008 14:21,145,23.2,11,0.34
1215699675059,7/10/2008 14:21,,,,
1215699676059,7/10/2008 14:21,146,23.2,11,0.34
1215699677073,7/10/2008 14:21,142,23.2,11,0.35
1215699678073,7/10/2008 14:21,144,23.3,8,0.36
1215699679089,7/10/2008 14:21,145,23.3,11,0.35
1215699680198,7/10/2008 14:21,149,23.3,8,0.33
1215699681230,7/10/2008 14:21,150,23.3,8,0.32
1215699682246,7/10/2008 14:21,147,23.3,8,0.34
1215699683246,7/10/2008 14:21,148,23.3,11,0.38
1215699684276,7/10/2008 14:21,143,23.3,11,0.36
1215699685293,7/10/2008 14:21,146,23.3,11,0.38
1215699686308,7/10/2008 14:21,146,23.4,11,0.34
1215699687309,7/10/2008 14:21,144,23.4,11,0.37
1215699688339,7/10/2008 14:21,145,23.4,11,0.38
1215699689340,7/10/2008 14:21,146,23.4,11,0.39
1215699690354,7/10/2008 14:21,148,23.5,11,0.38
1215699691355,7/10/2008 14:21,149,23.5,-11,0.35
1215699692371,7/10/2008 14:21,148,23.5,11,0.36
1215699693386,7/10/2008 14:21,146,23.5,-11,0.35
1215699694402,7/10/2008 14:21,146,23.5,11,0.36
1215699695418,7/10/2008 14:21,148,23.5,14,0.39
1215699696434,7/10/2008 14:21,149,23.5,11,0.39
1215699697448,7/10/2008 14:21,150,23.5,14,0.38
1215699698465,7/10/2008 14:21,148,23.5,11,0.37
1215699699469,7/10/2008 14:21,149,23.5,11,0.41
1215699700480,7/10/2008 14:21,147,23.5,-11,0.38
1215699701496,7/10/2008 14:21,148,23.5,-11,0.38
1215699702512,7/10/2008 14:21,149,23.5,11,0.37
1215699703527,7/10/2008 14:21,150,23.6,11,0.34
1215699704527,7/10/2008 14:21,150,23.6,11,0.37
1215699705527,7/10/2008 14:21,149,23.6,11,0.39
1215699706543,7/10/2008 14:21,150,23.6,11,0.4
1215699707559,7/10/2008 14:21,150,23.6,11,0.41
1215699708574,7/10/2008 14:21,150,23.6,11,0.38
1215699709590,7/10/2008 14:21,152,23.6,11,0.36
1215699710704,7/10/2008 14:21,151,23.6,11,0.41
1215699711714,7/10/2008 14:21,151,23.6,11,0.4
1215699712715,7/10/2008 14:21,151,23.7,11,0.4
1215699713715,7/10/2008 14:21,148,23.7,-11,0.38
1215699714730,7/10/2008 14:21,147,23.8,11,0.37
1215699715730,7/10/2008 14:21,151,23.8,-11,0.35
1215699716730,7/10/2008 14:21,150,23.8,11,0.38
1215699717730,7/10/2008 14:21,150,23.8,11,0.39
1215699718746,7/10/2008 14:21,150,23.8,8,0.38
1215699719762,7/10/2008 14:21,149,23.8,11,0.38
1215699720777,7/10/2008 14:22,150,23.9,11,0.37
1215699721777,7/10/2008 14:22,150,23.9,8,0.39
1215699722793,7/10/2008 14:22,148,24,-11,0.38
1215699723809,7/10/2008 14:22,146,24,-11,0.4
1215699724824,7/10/2008 14:22,147,24,11,0.38
1215699725840,7/10/2008 14:22,147,24,11,0.37
1215699726855,7/10/2008 14:22,148,24,11,0.38
1215699727871,7/10/2008 14:22,146,24,11,0.39
1215699728871,7/10/2008 14:22,147,24.1,11,0.36
1215699729887,7/10/2008 14:22,150,24.1,11,0.36
1215699730902,7/10/2008 14:22,150,24.1,11,0.39
1215699731925,7/10/2008 14:22,150,24.1,8,0.39
1215699732934,7/10/2008 14:22,147,24,-8,0.36
1215699733949,7/10/2008 14:22,147,23.9,11,0.37
1215699734966,7/10/2008 14:22,144,23.9,-11,0.36
1215699735980,7/10/2008 14:22,147,23.9,11,0.38
1215699736996,7/10/2008 14:22,152,23.9,11,0.38
1215699738012,7/10/2008 14:22,147,23.9,8,0.38
1215699739012,7/10/2008 14:22,134,23.9,11,0.39
1215699740027,7/10/2008 14:22,138,23.9,8,0.38
1215699741043,7/10/2008 14:22,132,23.9,-8,0.37
1215699742061,7/10/2008 14:22,125,23.9,11,0.37
1215699743074,7/10/2008 14:22,130,23.7,-11,0.38
1215699744091,7/10/2008 14:22,128,23.6,11,0.41
1215699745184,7/10/2008 14:22,128,23.5,11,0.39
1215699746184,7/10/2008 14:22,132,23.4,11,0.37
1215699747215,7/10/2008 14:22,147,23.3,11,0.36
1215699748215,7/10/2008 14:22,159,23.1,11,0.37
1215699749230,7/10/2008 14:22,152,23,8,0.4
1215699750247,7/10/2008 14:22,152,22.9,11,0.37
1215699751263,7/10/2008 14:22,151,22.8,-11,0.36
1215699752294,7/10/2008 14:22,151,22.6,11,0.37
1215699753309,7/10/2008 14:22,149,22.5,11,0.32
1215699754310,7/10/2008 14:22,149,22.4,8,0.35
1215699755340,7/10/2008 14:22,149,22.2,11,0.37
1215699756356,7/10/2008 14:22,146,22.2,11,0.39
1215699757371,7/10/2008 14:22,144,22.3,11,0.39
1215699758388,7/10/2008 14:22,138,22.3,11,0.41
1215699759403,7/10/2008 14:22,134,22.3,8,0.4
1215699760403,7/10/2008 14:22,137,22.3,-11,0.37
1215699761434,7/10/2008 14:22,138,22.4,8,0.38
1215699762462,7/10/2008 14:22,139,22.4,11,0.39
1215699763465,7/10/2008 14:22,142,22.4,-11,0.36
1215699764481,7/10/2008 14:22,144,22.5,11,0.4
1215699765497,7/10/2008 14:22,144,22.5,14,0.39
1215699766545,7/10/2008 14:22,148,22.6,11,0.39
1215699767575,7/10/2008 14:22,153,22.6,14,0.38
1215699768575,7/10/2008 14:22,154,22.7,11,0.39
1215699769575,7/10/2008 14:22,153,22.7,11,0.4
1215699770591,7/10/2008 14:22,149,22.7,11,0.4
1215699771684,7/10/2008 14:22,149,22.8,-11,0.41
1215699772716,7/10/2008 14:22,149,22.8,11,0.39
1215699773734,7/10/2008 14:22,150,22.9,11,0.39
1215699774746,7/10/2008 14:22,150,22.9,11,0.39
1215699775777,7/10/2008 14:22,148,23,14,0.39
1215699776794,7/10/2008 14:22,148,23,11,0.4
1215699777810,7/10/2008 14:22,153,23.1,11,0.37
1215699778825,7/10/2008 14:22,155,23.1,11,0.39
1215699779840,7/10/2008 14:22,153,23,11,0.37
1215699780855,7/10/2008 14:23,156,23,8,0.41
1215699781856,7/10/2008 14:23,153,22.9,-11,0.37
1215699782865,7/10/2008 14:23,152,22.9,11,0.37
1215699783872,7/10/2008 14:23,154,22.9,14,0.35
1215699784887,7/10/2008 14:23,,,,
1215699785903,7/10/2008 14:23,150,22.9,14,0.37
1215699786919,7/10/2008 14:23,147,22.8,11,0.4
1215699787934,7/10/2008 14:23,148,22.8,11,0.37
1215699788949,7/10/2008 14:23,148,22.8,11,0.37
1215699789966,7/10/2008 14:23,155,22.8,11,0.38
1215699790980,7/10/2008 14:23,154,22.7,-8,0.39
1215699791997,7/10/2008 14:23,154,22.6,11,0.37
1215699793013,7/10/2008 14:23,149,22.4,11,0.39
1215699794029,7/10/2008 14:23,150,22.3,11,0.4
1215699795060,7/10/2008 14:23,150,22.3,11,0.37
1215699796060,7/10/2008 14:23,149,22.2,11,0.36
1215699797090,7/10/2008 14:23,149,22.2,11,0.38
1215699798091,7/10/2008 14:23,149,22.2,11,0.42
1215699799091,7/10/2008 14:23,147,22.2,-11,0.38
1215699800200,7/10/2008 14:23,148,22.2,11,0.39
1215699801231,7/10/2008 14:23,149,22.2,14,0.37
1215699802247,7/10/2008 14:23,146,22.1,14,0.39
1215699803247,7/10/2008 14:23,147,22.1,14,0.41
1215699804263,7/10/2008 14:23,149,22.1,14,0.41
1215699805278,7/10/2008 14:23,147,22.1,14,0.36
1215699806294,7/10/2008 14:23,147,22.1,11,0.37
1215699807310,7/10/2008 14:23,148,22.2,14,0.39
1215699808325,7/10/2008 14:23,147,22.2,11,0.42
1215699809341,7/10/2008 14:23,148,22.3,11,0.39
1215699810356,7/10/2008 14:23,152,22.3,-11,0.41
1215699811403,7/10/2008 14:23,151,22.4,11,0.41
1215699812436,7/10/2008 14:23,150,22.4,-14,0.39
1215699813450,7/10/2008 14:23,150,22.5,11,0.39
1215699814497,7/10/2008 14:23,147,22.5,11,0.41
1215699815513,7/10/2008 14:23,143,22.6,11,0.41
1215699816528,7/10/2008 14:23,142,22.7,11,0.38
1215699817544,7/10/2008 14:23,137,22.8,8,0.38
1215699818564,7/10/2008 14:23,140,22.9,11,0.4
1215699819575,7/10/2008 14:23,148,22.9,8,0.4
1215699820592,7/10/2008 14:23,151,23,8,0.38
1215699821685,7/10/2008 14:23,154,23,11,0.38
1215699822731,7/10/2008 14:23,154,23,11,0.38
1215699823747,7/10/2008 14:23,155,23.1,11,0.38
1215699824763,7/10/2008 14:23,155,23.1,11,0.4
1215699825763,7/10/2008 14:23,155,23.2,11,0.42
1215699826764,7/10/2008 14:23,150,23.3,8,0.39
1215699827795,7/10/2008 14:23,150,23.3,11,0.41
1215699828810,7/10/2008 14:23,144,23.3,11,0.4
1215699829826,7/10/2008 14:23,145,23.4,-8,0.41
1215699830842,7/10/2008 14:23,144,23.4,11,0.39
1215699831857,7/10/2008 14:23,146,23.4,-11,0.38
1215699832872,7/10/2008 14:23,143,23.4,11,0.42
1215699833872,7/10/2008 14:23,145,23.5,11,0.39
1215699834888,7/10/2008 14:23,146,23.5,11,0.43
1215699835903,7/10/2008 14:23,149,23.5,11,0.4
1215699836935,7/10/2008 14:23,159,23.5,11,0.42
1215699837967,7/10/2008 14:23,160,23.6,11,0.39
1215699838981,7/10/2008 14:23,159,23.6,11,0.41
1215699839998,7/10/2008 14:23,157,23.6,11,0.41
1215699841013,7/10/2008 14:24,155,23.7,11,0.39
1215699842013,7/10/2008 14:24,154,23.7,11,0.4
1215699843028,7/10/2008 14:24,153,23.7,11,0.36
1215699844045,7/10/2008 14:24,153,23.7,11,0.37
1215699845060,7/10/2008 14:24,158,23.7,11,0.4
1215699846076,7/10/2008 14:24,158,23.7,11,0.38
1215699847092,7/10/2008 14:24,158,23.7,11,0.39
1215699848185,7/10/2008 14:24,158,23.7,11,0.39
1215699849231,7/10/2008 14:24,155,23.7,11,0.41
1215699850247,7/10/2008 14:24,153,23.6,11,0.39
1215699851263,7/10/2008 14:24,153,23.6,-11,0.4
1215699852264,7/10/2008 14:24,,,,
1215699853264,7/10/2008 14:24,152,23.6,11,0.39
1215699854264,7/10/2008 14:24,143,23.6,-11,0.37
1215699855278,7/10/2008 14:24,141,23.5,11,0.38
1215699856278,7/10/2008 14:24,144,23.4,11,0.38
1215699857310,7/10/2008 14:24,145,23.4,11,0.39
1215699858325,7/10/2008 14:24,146,23.4,11,0.39
1215699859342,7/10/2008 14:24,150,23.4,11,0.38
1215699860357,7/10/2008 14:24,152,23.4,11,0.4
1215699861420,7/10/2008 14:24,156,23.4,11,0.41
1215699862435,7/10/2008 14:24,156,23.4,8,0.41
1215699863436,7/10/2008 14:24,155,23.4,8,0.43
1215699864450,7/10/2008 14:24,149,23.5,-8,0.41
1215699865466,7/10/2008 14:24,137,23.5,11,0.39
1215699866498,7/10/2008 14:24,120,23.5,11,0.39
1215699867529,7/10/2008 14:24,111,23.5,11,0.38
1215699868545,7/10/2008 14:24,108,23.6,11,0.41
1215699869561,7/10/2008 14:24,116,23.6,11,0.41
1215699870685,7/10/2008 14:24,145,23.6,11,0.39
1215699871686,7/10/2008 14:24,148,23.6,11,0.37
1215699872717,7/10/2008 14:24,153,23.6,11,0.37
1215699873717,7/10/2008 14:24,153,23.6,-8,0.39
1215699874717,7/10/2008 14:24,149,23.6,8,0.39
1215699875721,7/10/2008 14:24,150,23.6,8,0.32
1215699876732,7/10/2008 14:24,149,23.6,8,0.31
1215699877732,7/10/2008 14:24,148,23.5,8,0.34
1215699878732,7/10/2008 14:24,146,23.5,0,0.31
1215699879748,7/10/2008 14:24,147,23.5,-8,0.36
1215699880764,7/10/2008 14:24,145,23.5,-8,0.35
1215699881764,7/10/2008 14:24,143,23.5,8,0.34
1215699882764,7/10/2008 14:24,145,23.6,11,0.34
1215699883764,7/10/2008 14:24,147,23.6,11,0.28
1215699884779,7/10/2008 14:24,148,23.7,11,0.26
1215699885795,7/10/2008 14:24,150,23.7,8,0.31
1215699886811,7/10/2008 14:24,151,23.8,8,0.3
1215699887826,7/10/2008 14:24,151,23.9,8,0.36
1215699888842,7/10/2008 14:24,152,24,11,0.36
1215699889857,7/10/2008 14:24,153,24.1,8,0.33
1215699890873,7/10/2008 14:24,153,24.2,8,0.36
1215699891873,7/10/2008 14:24,153,24.3,8,0.32
1215699892873,7/10/2008 14:24,152,24.4,8,0.33
1215699893889,7/10/2008 14:24,151,24.5,8,0.27
1215699894889,7/10/2008 14:24,148,24.6,11,0.25
1215699895904,7/10/2008 14:24,146,24.6,8,0.29
1215699896921,7/10/2008 14:24,146,24.7,11,0.25
1215699897936,7/10/2008 14:24,148,24.7,11,0.27
1215699898936,7/10/2008 14:24,159,24.8,11,0.29
1215699899951,7/10/2008 14:24,157,24.9,-11,0.24
1215699900967,7/10/2008 14:25,162,24.9,8,0.23
1215699901983,7/10/2008 14:25,164,25,-8,0.27
1215699902998,7/10/2008 14:25,161,25.1,8,0.32
1215699904014,7/10/2008 14:25,157,25.3,11,0.37
1215699905014,7/10/2008 14:25,155,25.4,11,0.36
1215699906029,7/10/2008 14:25,156,25.4,11,0.37
1215699907046,7/10/2008 14:25,156,25.5,11,0.39
1215699908046,7/10/2008 14:25,154,25.5,11,0.41
1215699909061,7/10/2008 14:25,150,25.5,11,0.4
1215699910077,7/10/2008 14:25,151,25.5,11,0.38
1215699911092,7/10/2008 14:25,155,25.5,-11,0.39
1215699912107,7/10/2008 14:25,155,25.4,11,0.37
1215699913123,7/10/2008 14:25,155,25.4,-14,0.41
1215699914202,7/10/2008 14:25,156,25.4,11,0.39
1215699915218,7/10/2008 14:25,156,25.4,14,0.39
1215699916233,7/10/2008 14:25,154,25.4,14,0.4
1215699917264,7/10/2008 14:25,161,25.4,14,0.39
1215699918264,7/10/2008 14:25,164,25.4,14,0.4
1215699919279,7/10/2008 14:25,162,25.5,11,0.39
1215699920279,7/10/2008 14:25,162,25.5,11,0.39
1215699921280,7/10/2008 14:25,161,25.5,11,0.4
1215699922280,7/10/2008 14:25,161,25.4,16,0.4
1215699923280,7/10/2008 14:25,160,25.3,18,0.33
1215699924295,7/10/2008 14:25,155,25.2,14,0.29
1215699925311,7/10/2008 14:25,152,25.1,16,0.37
1215699926312,7/10/2008 14:25,148,24.9,14,0.43
1215699927342,7/10/2008 14:25,146,24.8,14,0.4
1215699928358,7/10/2008 14:25,149,24.7,11,0.4
1215699929373,7/10/2008 14:25,151,24.8,11,0.39
1215699930374,7/10/2008 14:25,151,24.9,11,0.42
1215699931406,7/10/2008 14:25,148,24.9,11,0.4
1215699932420,7/10/2008 14:25,147,25,11,0.4
1215699933421,7/10/2008 14:25,151,25,11,0.38
1215699934421,7/10/2008 14:25,,,,
1215699935436,7/10/2008 14:25,153,25,11,0.41
1215699936437,7/10/2008 14:25,153,25,11,0.39
1215699937452,7/10/2008 14:25,154,25,11,0.4
1215699938468,7/10/2008 14:25,150,25.1,11,0.38
1215699939483,7/10/2008 14:25,128,25.2,14,0.37
1215699940499,7/10/2008 14:25,147,25.2,11,0.38
1215699941515,7/10/2008 14:25,165,25.2,11,0.37
1215699942515,7/10/2008 14:25,160,25.2,14,0.37
1215699943545,7/10/2008 14:25,166,25.2,11,0.35
1215699944545,7/10/2008 14:25,149,25.2,14,0.35
1215699945546,7/10/2008 14:25,128,25.2,11,0.35
1215699946561,7/10/2008 14:25,155,25.2,11,0.39
1215699947561,7/10/2008 14:25,154,25.3,-11,0.38
1215699948580,7/10/2008 14:25,152,25.3,11,0.37
1215699949592,7/10/2008 14:25,154,25.3,11,0.39
1215699950593,7/10/2008 14:25,151,25.3,-11,0.36
1215699951702,7/10/2008 14:25,152,25.2,14,0.36
1215699952733,7/10/2008 14:25,152,25.2,11,0.4
1215699953749,7/10/2008 14:25,154,25.2,11,0.39
1215699954764,7/10/2008 14:25,154,25.2,11,0.41
1215699955780,7/10/2008 14:25,150,25.2,11,0.37
1215699956796,7/10/2008 14:25,150,25.2,11,0.36
1215699957796,7/10/2008 14:25,153,25.3,11,0.39
1215699958796,7/10/2008 14:25,157,25.3,11,0.37
1215699959812,7/10/2008 14:25,157,25.3,-11,0.38
1215699960827,7/10/2008 14:26,159,25.4,11,0.39
1215699961843,7/10/2008 14:26,158,25.4,11,0.37
1215699962843,7/10/2008 14:26,158,25.5,14,0.35
1215699963858,7/10/2008 14:26,159,25.5,11,0.39
1215699964874,7/10/2008 14:26,150,25.6,11,0.4
1215699965890,7/10/2008 14:26,150,25.6,11,0.4
1215699966905,7/10/2008 14:26,146,25.6,11,0.39
1215699967921,7/10/2008 14:26,148,25.7,11,0.39
1215699968937,7/10/2008 14:26,153,25.7,11,0.36
1215699969983,7/10/2008 14:26,154,25.7,11,0.4
1215699970983,7/10/2008 14:26,155,25.7,11,0.32
1215699972003,7/10/2008 14:26,154,25.8,-11,0.36
1215699973015,7/10/2008 14:26,155,25.9,11,0.38
1215699974042,7/10/2008 14:26,155,26.1,-8,0.37
1215699975046,7/10/2008 14:26,152,26.2,-8,0.37
1215699976068,7/10/2008 14:26,148,26.3,8,0.36
1215699977077,7/10/2008 14:26,150,26.4,8,0.36
1215699978094,7/10/2008 14:26,152,26.5,0,0.34
1215699979187,7/10/2008 14:26,151,26.6,-8,0.35
1215699980218,7/10/2008 14:26,152,27,0,0.33
1215699981249,7/10/2008 14:26,153,27.7,0,0.33
1215699982265,7/10/2008 14:26,154,28.6,0,0.32
1215699983265,7/10/2008 14:26,160,29.4,0,0.34
1215699984265,7/10/2008 14:26,161,30.1,0,0.32
1215699985265,7/10/2008 14:26,168,30.7,0,0.34
1215699986280,7/10/2008 14:26,173,31.3,0,0.37
1215699987297,7/10/2008 14:26,165,31.8,0,0.37
1215699988312,7/10/2008 14:26,163,31.8,0,0.42
1215699989327,7/10/2008 14:26,159,31.8,8,0.42
1215699990327,7/10/2008 14:26,161,31.8,-8,0.42
1215699991343,7/10/2008 14:26,162,31.8,11,0.46
1215699992375,7/10/2008 14:26,165,31.8,8,0.43
1215699993405,7/10/2008 14:26,164,31.8,11,0.52
1215699994422,7/10/2008 14:26,170,31.8,8,0.84
1215699995438,7/10/2008 14:26,168,31.8,11,0.86
1215699996452,7/10/2008 14:26,172,31.8,8,0.89
1215699997468,7/10/2008 14:26,174,31.9,-11,0.96
1215699998483,7/10/2008 14:26,176,31.9,11,0.84
1215699999500,7/10/2008 14:26,196,31.9,11,0.82
1215700000529,7/10/2008 14:26,198,31.9,11,0.85
1215700001531,7/10/2008 14:26,221,31.8,11,1.02
1215700002547,7/10/2008 14:26,223,31.7,11,1
1215700003563,7/10/2008 14:26,216,31.6,14,0.94
1215700004577,7/10/2008 14:26,212,31.6,14,1.02
1215700005593,7/10/2008 14:26,227,31.5,11,1.02
1215700006687,7/10/2008 14:26,224,31.4,14,1
1215700007719,7/10/2008 14:26,227,31.4,16,0.94
1215700008733,7/10/2008 14:26,226,31.3,16,0.9
1215700009749,7/10/2008 14:26,204,31.2,16,0.86
1215700010750,7/10/2008 14:26,196,31.2,16,0.77
1215700011750,7/10/2008 14:26,193,31.1,11,0.87
1215700012765,7/10/2008 14:26,189,30.9,16,0.88
1215700013781,7/10/2008 14:26,181,30.6,14,0.83
1215700014796,7/10/2008 14:26,181,30.4,14,0.95
1215700015796,7/10/2008 14:26,170,30.2,16,0.85
1215700016813,7/10/2008 14:26,169,29.9,14,0.87
1215700017828,7/10/2008 14:26,173,29.8,14,0.95
1215700018847,7/10/2008 14:26,178,29.7,14,0.92
1215700019859,7/10/2008 14:26,177,29.6,16,0.87
1215700020874,7/10/2008 14:27,176,29.5,16,0.88
1215700021874,7/10/2008 14:27,178,29.6,14,0.94
1215700022891,7/10/2008 14:27,177,29.6,14,0.94
1215700023905,7/10/2008 14:27,179,29.6,16,0.93
1215700024905,7/10/2008 14:27,180,29.5,14,0.96
1215700025921,7/10/2008 14:27,187,29.5,16,0.97
1215700026937,7/10/2008 14:27,188,29.4,14,1.06
1215700027952,7/10/2008 14:27,197,29.3,16,0.95
1215700028953,7/10/2008 14:27,199,29.3,-16,0.94
1215700029984,7/10/2008 14:27,198,29.2,16,0.89
1215700030999,7/10/2008 14:27,196,29.1,18,0.88
1215700032020,7/10/2008 14:27,200,29.2,16,0.88
1215700033031,7/10/2008 14:27,202,29.2,14,0.9
1215700034076,7/10/2008 14:27,200,29.2,16,0.96
1215700035078,7/10/2008 14:27,205,29.3,16,1
1215700036078,7/10/2008 14:27,209,29.3,18,0.98
1215700037093,7/10/2008 14:27,217,29.3,16,0.93
1215700038188,7/10/2008 14:27,242,29.3,18,0.91
1215700039205,7/10/2008 14:27,211,29.3,16,1
1215700040234,7/10/2008 14:27,214,29.4,16,1.04
1215700041250,7/10/2008 14:27,196,29.4,14,1.03
1215700042250,7/10/2008 14:27,211,29.4,18,1.03
1215700043281,7/10/2008 14:27,170,29.4,16,1.06
1215700044297,7/10/2008 14:27,187,29.4,20,1.07
1215700045313,7/10/2008 14:27,180,29.4,16,1.03
1215700046328,7/10/2008 14:27,208,29.4,20,1.01
1215700047344,7/10/2008 14:27,169,29.4,18,0.94
1215700048344,7/10/2008 14:27,171,29.4,20,1.01
1215700049359,7/10/2008 14:27,181,29.4,18,0.96
1215700050359,7/10/2008 14:27,233,29.4,18,0.98
1215700051391,7/10/2008 14:27,218,29.4,18,0.94
1215700052406,7/10/2008 14:27,227,29.4,14,0.93
1215700053422,7/10/2008 14:27,175,29.4,16,0.94
1215700054438,7/10/2008 14:27,189,29.4,18,1.01
1215700055453,7/10/2008 14:27,173,29.5,16,1.01
1215700056453,7/10/2008 14:27,177,29.4,20,0.97
1215700057469,7/10/2008 14:27,155,29.3,16,1.02
1215700058485,7/10/2008 14:27,184,29.2,18,0.98
1215700059500,7/10/2008 14:27,186,29.2,16,0.98
1215700060516,7/10/2008 14:27,,,,
1215700061516,7/10/2008 14:27,184,29.2,18,1.07
1215700062531,7/10/2008 14:27,179,29.2,16,0.96
1215700063547,7/10/2008 14:27,186,29.2,16,0.92
1215700064563,7/10/2008 14:27,247,29.2,18,0.91
1215700065579,7/10/2008 14:27,243,29.2,18,1.03
1215700066594,7/10/2008 14:27,213,29.3,18,0.95
1215700067595,7/10/2008 14:27,176,29.3,16,1.03
1215700068688,7/10/2008 14:27,174,29.3,18,0.9
1215700069719,7/10/2008 14:27,171,29.3,18,0.88
1215700070734,7/10/2008 14:27,175,29.4,20,0.94
1215700071750,7/10/2008 14:27,178,29.4,16,0.91
1215700072785,7/10/2008 14:27,182,29.4,18,0.9
1215700073797,7/10/2008 14:27,194,29.4,20,0.97
1215700074808,7/10/2008 14:27,208,29.3,18,1.03
1215700075820,7/10/2008 14:27,210,29.3,18,0.96
1215700076844,7/10/2008 14:27,211,29.3,16,0.98
1215700077845,7/10/2008 14:27,213,29.4,18,1.05
1215700078867,7/10/2008 14:27,212,29.4,16,1.03
1215700079876,7/10/2008 14:27,215,29.4,18,1.03
1215700080876,7/10/2008 14:28,212,29.3,18,1.06
1215700081891,7/10/2008 14:28,218,29.3,20,0.96
1215700082892,7/10/2008 14:28,215,29.2,20,0.95
1215700083907,7/10/2008 14:28,218,29.2,20,0.96
1215700084924,7/10/2008 14:28,218,29.2,20,0.95
1215700085953,7/10/2008 14:28,220,29.2,18,0.96
1215700086953,7/10/2008 14:28,215,29.3,20,0.91
1215700087963,7/10/2008 14:28,188,29.3,18,0.95
1215700088970,7/10/2008 14:28,224,29.4,18,0.93
1215700089984,7/10/2008 14:28,203,29.5,18,1.05
1215700090985,7/10/2008 14:28,222,29.6,18,1.04
1215700091985,7/10/2008 14:28,208,29.6,20,1.06
1215700093000,7/10/2008 14:28,241,29.7,21,1.04
1215700094001,7/10/2008 14:28,221,29.7,18,1
1215700095001,7/10/2008 14:28,223,29.8,20,1.03
1215700096017,7/10/2008 14:28,162,29.8,18,1.01
1215700097031,7/10/2008 14:28,207,29.9,18,1.04
1215700098048,7/10/2008 14:28,231,30,20,0.93
1215700099063,7/10/2008 14:28,232,30,18,0.98
1215700100064,7/10/2008 14:28,211,30.1,21,0.95
1215700101064,7/10/2008 14:28,196,30.1,18,0.92
1215700102078,7/10/2008 14:28,162,30.1,18,0.97
1215700103095,7/10/2008 14:28,156,30.2,18,0.97
1215700104095,7/10/2008 14:28,161,30.2,18,1.09
1215700105095,7/10/2008 14:28,158,30.2,20,0.98
1215700106189,7/10/2008 14:28,179,30.2,18,1.09
1215700107212,7/10/2008 14:28,182,30.2,18,1
1215700108228,7/10/2008 14:28,187,30.2,20,1.01
1215700109240,7/10/2008 14:28,188,30.2,18,0.97
1215700110251,7/10/2008 14:28,189,30.2,20,0.99
1215700111267,7/10/2008 14:28,190,30.1,18,0.92
1215700112298,7/10/2008 14:28,190,30.1,20,0.91
1215700113298,7/10/2008 14:28,197,30.2,18,0.95
1215700114298,7/10/2008 14:28,213,30.3,18,1.02
1215700115314,7/10/2008 14:28,211,30.4,18,0.95
1215700116329,7/10/2008 14:28,229,30.6,18,1.03
1215700117345,7/10/2008 14:28,209,30.6,21,0.95
1215700118360,7/10/2008 14:28,212,30.7,18,0.94
1215700119376,7/10/2008 14:28,210,30.7,20,0.97
1215700120407,7/10/2008 14:28,208,30.8,20,0.97
1215700121439,7/10/2008 14:28,213,30.8,20,1.07
1215700122459,7/10/2008 14:28,232,30.8,20,0.94
