UnixTimeStamp,TimeStamp,X,Y,Z
1215700754432,2008-07-10 14:39:14,12.59,16.10,08.77
1215700755448,2008-07-10 14:39:15,11.22,15.19,07.24
1215700756462,2008-07-10 14:39:16,11.75,15.80,08.55
1215700757463,2008-07-10 14:39:17,12.64,17.82,08.97
1215700758479,2008-07-10 14:39:18,14.28,21.21,09.69
1215700759494,2008-07-10 14:39:19,14.23,15.13,10.44
1215700760510,2008-07-10 14:39:20,11.05,13.63,09.16
1215700761510,2008-07-10 14:39:21,11.93,20.17,09.93
1215700762510,2008-07-10 14:39:22,12.89,12.89,07.42
1215700763510,2008-07-10 14:39:23,13.00,15.00,08.26
1215700764510,2008-07-10 14:39:24,12.32,13.05,09.21
1215700765526,2008-07-10 14:39:25,13.53,14.59,08.88
1215700766541,2008-07-10 14:39:26,13.05,21.34,09.44
1215700767541,2008-07-10 14:39:27,14.37,19.37,09.23
1215700768557,2008-07-10 14:39:28,12.28,14.47,08.22
1215700769573,2008-07-10 14:39:29,12.91,23.48,10.55
1215700770588,2008-07-10 14:39:30,11.75,14.20,08.88
1215700771604,2008-07-10 14:39:31,14.00,18.22,10.00
1215700772624,2008-07-10 14:39:32,12.92,15.49,11.27
1215700773636,2008-07-10 14:39:33,12.95,13.72,09.54
1215700774651,2008-07-10 14:39:34,13.40,16.71,11.60
1215700775713,2008-07-10 14:39:35,12.22,15.64,08.58
1215700776729,2008-07-10 14:39:36,12.58,19.24,11.82
1215700777732,2008-07-10 14:39:37,12.50,15.14,10.36
1215700778744,2008-07-10 14:39:38,12.61,16.64,10.44
1215700779745,2008-07-10 14:39:39,13.71,16.55,09.87
1215700780745,2008-07-10 14:39:40,14.37,19.92,09.79
1215700781776,2008-07-10 14:39:41,18.24,24.61,10.66
1215700782777,2008-07-10 14:39:42,16.78,21.71,09.93
1215700783777,2008-07-10 14:39:43,16.49,20.80,08.74
1215700784777,2008-07-10 14:39:44,11.51,19.87,10.64
1215700785792,2008-07-10 14:39:45,13.24,16.13,09.37
1215700786815,2008-07-10 14:39:46,14.29,19.55,10.84
1215700787824,2008-07-10 14:39:47,14.24,22.70,09.30
1215700788839,2008-07-10 14:39:48,12.39,17.97,09.50
1215700789839,2008-07-10 14:39:49,11.33,15.44,09.94
1215700790854,2008-07-10 14:39:50,16.03,21.62,09.62
1215700791854,2008-07-10 14:39:51,12.91,12.85,06.50
1215700792855,2008-07-10 14:39:52,10.97,14.94,08.00
1215700793885,2008-07-10 14:39:53,09.41,12.76,06.03
1215700794948,2008-07-10 14:39:54,13.00,12.32,06.53
1215700795964,2008-07-10 14:39:55,14.45,17.43,08.70
1215700796980,2008-07-10 14:39:56,11.29,13.40,07.77
1215700797995,2008-07-10 14:39:57,14.17,17.86,08.08
1215700799010,2008-07-10 14:39:59,12.09,17.17,07.54
1215700800027,2008-07-10 14:40:00,10.59,14.06,08.29
1215700801027,2008-07-10 14:40:01,11.09,13.59,08.00
1215700802030,2008-07-10 14:40:02,12.12,15.33,10.52
1215700803042,2008-07-10 14:40:03,13.82,13.89,08.53
1215700804042,2008-07-10 14:40:04,11.03,14.85,09.29
1215700805042,2008-07-10 14:40:05,15.33,15.37,07.10
1215700806042,2008-07-10 14:40:06,12.08,11.32,08.29
1215700807057,2008-07-10 14:40:07,15.37,18.54,10.86
1215700808060,2008-07-10 14:40:08,13.39,14.91,07.52
1215700809089,2008-07-10 14:40:09,16.28,20.42,10.67
1215700810102,2008-07-10 14:40:10,15.50,15.85,09.21
1215700811105,2008-07-10 14:40:11,14.88,16.32,08.79
1215700812105,2008-07-10 14:40:12,16.91,21.94,10.25
1215700813114,2008-07-10 14:40:13,10.92,16.28,07.28
1215700814168,2008-07-10 14:40:14,11.26,15.74,09.61
1215700815183,2008-07-10 14:40:15,09.21,13.05,09.63
1215700816183,2008-07-10 14:40:16,12.60,18.06,09.49
1215700817184,2008-07-10 14:40:17,13.00,16.75,09.75
1215700818201,2008-07-10 14:40:18,11.78,14.47,08.25
1215700819214,2008-07-10 14:40:19,12.76,12.18,07.87
1215700820214,2008-07-10 14:40:20,14.25,24.64,11.56
1215700821230,2008-07-10 14:40:21,13.69,16.11,10.64
1215700822231,2008-07-10 14:40:22,13.27,17.91,11.52
1215700823245,2008-07-10 14:40:23,15.03,21.75,11.19
1215700824257,2008-07-10 14:40:24,12.91,13.75,08.97
1215700825261,2008-07-10 14:40:25,15.09,18.94,08.74
1215700826261,2008-07-10 14:40:26,14.09,14.54,09.74
1215700827261,2008-07-10 14:40:27,14.41,15.71,09.79
1215700828261,2008-07-10 14:40:28,12.85,12.59,08.15
1215700829262,2008-07-10 14:40:29,14.70,12.97,09.70
1215700830277,2008-07-10 14:40:30,12.95,17.90,09.83
1215700831277,2008-07-10 14:40:31,12.97,19.35,13.24
1215700832278,2008-07-10 14:40:32,13.71,16.51,09.66
1215700833292,2008-07-10 14:40:33,11.94,14.39,10.28
1215700834308,2008-07-10 14:40:34,14.44,16.86,10.78
1215700835324,2008-07-10 14:40:35,11.95,20.11,13.68
1215700836325,2008-07-10 14:40:36,11.35,12.50,09.68
1215700837340,2008-07-10 14:40:37,11.71,15.69,11.43
1215700838356,2008-07-10 14:40:38,13.40,15.73,10.13
1215700839370,2008-07-10 14:40:39,13.71,18.54,12.57
1215700840387,2008-07-10 14:40:40,12.11,17.95,09.11
1215700841402,2008-07-10 14:40:41,10.60,12.34,09.77
1215700842403,2008-07-10 14:40:42,14.90,21.72,08.79
1215700843417,2008-07-10 14:40:43,17.45,21.37,11.39
1215700844418,2008-07-10 14:40:44,10.92,16.79,11.08
1215700845433,2008-07-10 14:40:45,13.84,16.30,09.73
1215700846450,2008-07-10 14:40:46,13.82,16.76,09.97
1215700847450,2008-07-10 14:40:47,15.47,20.14,11.26
1215700848481,2008-07-10 14:40:48,10.75,18.78,09.86
1215700849481,2008-07-10 14:40:49,11.26,14.48,10.05
1215700850496,2008-07-10 14:40:50,12.18,13.74,08.35
1215700851512,2008-07-10 14:40:51,11.75,15.67,12.72
1215700852512,2008-07-10 14:40:52,13.67,21.64,10.00
1215700853528,2008-07-10 14:40:53,11.28,16.97,12.51
1215700854543,2008-07-10 14:40:54,12.45,19.00,09.82
1215700855559,2008-07-10 14:40:55,11.14,12.86,09.76
1215700856575,2008-07-10 14:40:56,11.34,18.45,09.47
1215700857575,2008-07-10 14:40:57,14.85,16.97,12.74
1215700858590,2008-07-10 14:40:58,11.18,14.20,07.20
1215700859590,2008-07-10 14:40:59,11.79,13.92,10.34
1215700860606,2008-07-10 14:41:00,11.00,13.18,09.58
1215700861669,2008-07-10 14:41:01,11.61,14.08,06.89
1215700862700,2008-07-10 14:41:02,11.71,12.32,08.29
1215700863731,2008-07-10 14:41:03,11.52,12.03,07.65
1215700864746,2008-07-10 14:41:04,11.42,10.37,07.95
1215700865762,2008-07-10 14:41:05,10.32,10.81,07.41
1215700866762,2008-07-10 14:41:06,11.56,13.17,07.83
1215700867762,2008-07-10 14:41:07,11.97,10.57,06.94
1215700868778,2008-07-10 14:41:08,11.55,12.18,09.67
1215700869793,2008-07-10 14:41:09,09.57,09.91,07.69
1215700870809,2008-07-10 14:41:10,12.63,16.25,06.00
1215700871810,2008-07-10 14:41:11,12.23,11.42,06.42
1215700872825,2008-07-10 14:41:12,10.56,12.11,06.14
1215700873825,2008-07-10 14:41:13,11.75,10.89,08.42
1215700874840,2008-07-10 14:41:14,09.72,12.92,09.00
1215700875840,2008-07-10 14:41:15,11.17,14.25,08.14
1215700876841,2008-07-10 14:41:16,11.47,18.66,08.29
1215700877841,2008-07-10 14:41:17,10.36,12.69,06.64
1215700878871,2008-07-10 14:41:18,11.50,11.78,06.78
1215700879871,2008-07-10 14:41:19,09.68,13.03,08.59
1215700880888,2008-07-10 14:41:20,10.82,13.15,07.55
1215700881888,2008-07-10 14:41:21,11.00,16.03,07.32
1215700882903,2008-07-10 14:41:22,13.76,12.00,09.27
1215700883903,2008-07-10 14:41:23,10.81,15.97,10.81
1215700884903,2008-07-10 14:41:24,12.19,14.44,10.28
1215700885919,2008-07-10 14:41:25,12.53,13.19,08.39
1215700886928,2008-07-10 14:41:26,13.61,20.42,13.14
1215700887951,2008-07-10 14:41:27,13.39,16.97,10.97
1215700888951,2008-07-10 14:41:28,11.49,15.66,10.83
1215700889965,2008-07-10 14:41:29,13.56,14.75,09.22
1215700890975,2008-07-10 14:41:30,16.94,24.13,14.47
1215700891982,2008-07-10 14:41:31,14.06,11.71,09.62
1215700892982,2008-07-10 14:41:32,11.97,19.42,11.97
1215700893982,2008-07-10 14:41:33,11.21,15.00,10.09
1215700894982,2008-07-10 14:41:34,11.24,11.76,07.79
1215700895982,2008-07-10 14:41:35,10.46,15.35,09.97
1215700896982,2008-07-10 14:41:36,12.15,12.97,07.09
1215700897996,2008-07-10 14:41:37,10.85,11.56,10.49
1215700898996,2008-07-10 14:41:38,11.71,18.26,12.80
1215700899997,2008-07-10 14:41:39,11.71,15.11,10.46
1215700900997,2008-07-10 14:41:40,10.14,14.94,10.86
1215700902013,2008-07-10 14:41:42,13.72,17.94,10.11
1215700903029,2008-07-10 14:41:43,10.32,14.92,10.24
1215700904044,2008-07-10 14:41:44,12.03,13.61,09.00
1215700905064,2008-07-10 14:41:45,11.97,12.89,09.06
1215700906076,2008-07-10 14:41:46,11.82,12.09,10.03
1215700907091,2008-07-10 14:41:47,11.65,16.71,09.18
1215700908107,2008-07-10 14:41:48,13.06,17.71,09.38
1215700909169,2008-07-10 14:41:49,09.89,12.33,09.28
1215700910185,2008-07-10 14:41:50,09.85,10.18,08.61
1215700911232,2008-07-10 14:41:51,08.92,11.85,08.18
1215700912247,2008-07-10 14:41:52,08.36,11.41,06.27
1215700913247,2008-07-10 14:41:53,11.37,16.59,10.46
1215700914247,2008-07-10 14:41:54,09.33,15.23,09.82
1215700915247,2008-07-10 14:41:55,09.31,12.54,07.77
1215700916264,2008-07-10 14:41:56,09.14,09.76,08.86
1215700917279,2008-07-10 14:41:57,09.76,08.65,07.32
1215700918279,2008-07-10 14:41:58,09.86,13.49,07.14
1215700919294,2008-07-10 14:41:59,09.50,12.33,07.57
1215700920295,2008-07-10 14:42:00,09.75,13.75,09.86
1215700921311,2008-07-10 14:42:01,11.95,15.59,08.59
1215700922326,2008-07-10 14:42:02,10.06,09.86,07.50
1215700923341,2008-07-10 14:42:03,09.55,11.18,06.93
1215700924361,2008-07-10 14:42:04,12.68,13.00,08.50
1215700925372,2008-07-10 14:42:05,10.03,15.29,12.13
1215700926420,2008-07-10 14:42:06,14.97,11.70,08.06
1215700927420,2008-07-10 14:42:07,13.11,17.22,09.92
1215700928435,2008-07-10 14:42:08,14.11,19.82,11.16
1215700929436,2008-07-10 14:42:09,13.76,18.36,10.30
1215700930436,2008-07-10 14:42:10,12.86,14.68,09.57
1215700931445,2008-07-10 14:42:11,16.11,23.11,11.69
1215700932452,2008-07-10 14:42:12,13.54,15.59,12.30
1215700933452,2008-07-10 14:42:13,14.55,17.42,10.06
1215700934467,2008-07-10 14:42:14,13.54,14.43,09.03
1215700935467,2008-07-10 14:42:15,13.05,18.34,09.61
1215700936498,2008-07-10 14:42:16,11.74,13.43,12.00
1215700937513,2008-07-10 14:42:17,12.49,12.40,08.60
1215700938514,2008-07-10 14:42:18,09.89,13.81,07.25
1215700939530,2008-07-10 14:42:19,11.92,16.47,07.11
1215700940560,2008-07-10 14:42:20,12.32,17.57,11.05
1215700941561,2008-07-10 14:42:21,14.51,16.77,09.31
1215700942591,2008-07-10 14:42:22,11.08,13.10,09.90
1215700943592,2008-07-10 14:42:23,10.78,15.68,08.81
1215700944592,2008-07-10 14:42:24,13.78,14.89,09.33
1215700945608,2008-07-10 14:42:25,13.50,14.03,11.97
1215700946655,2008-07-10 14:42:26,12.42,12.13,09.66
1215700947686,2008-07-10 14:42:27,14.54,18.60,10.46
1215700948686,2008-07-10 14:42:28,16.23,21.26,11.14
1215700949714,2008-07-10 14:42:29,15.61,17.56,08.92
1215700950780,2008-07-10 14:42:30,11.45,12.90,09.84
1215700951780,2008-07-10 14:42:31,12.09,15.05,08.26
1215700952780,2008-07-10 14:42:32,11.30,13.22,10.16
1215700953780,2008-07-10 14:42:33,10.78,15.17,08.33
1215700954796,2008-07-10 14:42:34,12.20,11.06,09.40
1215700955811,2008-07-10 14:42:35,17.22,23.14,11.65
1215700956812,2008-07-10 14:42:36,15.56,22.62,09.15
1215700957812,2008-07-10 14:42:37,13.70,15.18,11.36
1215700958842,2008-07-10 14:42:38,11.97,13.79,08.74
1215700959858,2008-07-10 14:42:39,12.89,19.68,11.51
1215700960873,2008-07-10 14:42:40,12.03,11.94,07.94
1215700961889,2008-07-10 14:42:41,13.44,16.62,10.38
1215700962907,2008-07-10 14:42:42,11.71,22.65,10.50
1215700963920,2008-07-10 14:42:43,13.33,12.13,08.73
1215700964940,2008-07-10 14:42:44,13.56,12.97,06.94
1215700965962,2008-07-10 14:42:45,13.82,19.03,08.88
1215700966968,2008-07-10 14:42:46,12.06,13.56,08.32
1215700967998,2008-07-10 14:42:47,11.26,11.62,08.31
1215700968998,2008-07-10 14:42:48,17.68,16.35,08.48
1215700969999,2008-07-10 14:42:49,14.74,20.35,11.65
1215700970999,2008-07-10 14:42:50,13.06,18.27,10.42
1215700972014,2008-07-10 14:42:52,14.71,14.94,10.47
1215700973014,2008-07-10 14:42:53,16.60,26.17,17.20
1215700974031,2008-07-10 14:42:54,14.03,15.79,09.06
1215700975046,2008-07-10 14:42:55,14.14,18.31,10.44
1215700976061,2008-07-10 14:42:56,13.82,16.33,11.73
1215700977061,2008-07-10 14:42:57,12.87,14.95,11.55
1215700978077,2008-07-10 14:42:58,11.74,14.32,10.76
1215700979077,2008-07-10 14:42:59,11.37,13.39,10.34
1215700980092,2008-07-10 14:43:00,11.82,15.03,11.06
1215700981093,2008-07-10 14:43:01,13.77,14.03,10.30
1215700982093,2008-07-10 14:43:02,13.71,13.54,09.14
1215700983109,2008-07-10 14:43:03,14.30,13.03,09.40
1215700984123,2008-07-10 14:43:04,13.09,13.57,10.23
1215700985234,2008-07-10 14:43:05,13.38,17.48,09.55
1215700986234,2008-07-10 14:43:06,12.27,10.97,08.92
1215700987264,2008-07-10 14:43:07,16.41,13.13,10.75
1215700988265,2008-07-10 14:43:08,12.48,12.88,08.79
1215700989265,2008-07-10 14:43:09,13.39,12.97,07.55
1215700990280,2008-07-10 14:43:10,11.33,10.45,08.42
1215700991296,2008-07-10 14:43:11,11.76,11.32,08.21
1215700992296,2008-07-10 14:43:12,11.44,10.94,09.25
1215700993296,2008-07-10 14:43:13,16.97,18.50,11.59
1215700994312,2008-07-10 14:43:14,10.91,11.12,06.65
1215700995328,2008-07-10 14:43:15,11.56,12.05,09.41
1215700996328,2008-07-10 14:43:16,10.31,11.88,06.72
1215700997328,2008-07-10 14:43:17,10.77,10.83,08.89
1215700998328,2008-07-10 14:43:18,12.17,16.51,09.86
1215700999329,2008-07-10 14:43:19,12.20,14.15,09.59
1215701000343,2008-07-10 14:43:20,15.14,16.19,08.89
1215701001343,2008-07-10 14:43:21,12.52,15.68,08.03
1215701002343,2008-07-10 14:43:22,13.47,12.33,11.00
1215701003343,2008-07-10 14:43:23,14.16,17.13,11.44
1215701004359,2008-07-10 14:43:24,14.00,18.08,10.16
1215701005374,2008-07-10 14:43:25,14.28,23.92,10.86
1215701006390,2008-07-10 14:43:26,13.36,15.75,09.81
1215701007406,2008-07-10 14:43:27,13.75,18.95,12.03
1215701008406,2008-07-10 14:43:28,12.81,15.31,11.92
1215701009406,2008-07-10 14:43:29,10.49,10.66,08.27
1215701010406,2008-07-10 14:43:30,12.69,17.42,08.53
1215701011438,2008-07-10 14:43:31,12.90,16.56,09.18
1215701012438,2008-07-10 14:43:32,11.00,12.44,10.64
1215701013453,2008-07-10 14:43:33,12.28,13.03,09.67
1215701014469,2008-07-10 14:43:34,12.97,15.28,10.17
1215701015485,2008-07-10 14:43:35,13.00,14.73,10.05
1215701016499,2008-07-10 14:43:36,10.46,12.44,08.87
1215701017516,2008-07-10 14:43:37,12.00,12.70,09.61
1215701018516,2008-07-10 14:43:38,12.10,12.83,08.10
1215701019531,2008-07-10 14:43:39,15.86,14.17,08.92
1215701020531,2008-07-10 14:43:40,13.17,18.28,09.94
1215701021531,2008-07-10 14:43:41,12.87,15.29,08.55
1215701022546,2008-07-10 14:43:42,12.77,19.97,09.61
1215701023546,2008-07-10 14:43:43,16.15,16.88,09.47
1215701024562,2008-07-10 14:43:44,14.61,18.33,08.28
1215701025579,2008-07-10 14:43:45,17.53,23.53,12.86
1215701026594,2008-07-10 14:43:46,13.31,10.54,07.94
1215701027594,2008-07-10 14:43:47,15.84,32.97,13.59
1215701028610,2008-07-10 14:43:48,13.97,14.44,11.38
1215701029610,2008-07-10 14:43:49,15.88,19.79,09.70
1215701030657,2008-07-10 14:43:50,16.48,19.14,11.79
1215701031735,2008-07-10 14:43:51,11.59,13.41,08.30
1215701032739,2008-07-10 14:43:52,14.05,15.58,11.84
1215701033749,2008-07-10 14:43:53,16.31,17.64,09.94
1215701034750,2008-07-10 14:43:54,13.82,13.06,08.74
1215701035765,2008-07-10 14:43:55,17.47,28.64,11.78
1215701036782,2008-07-10 14:43:56,13.15,18.21,11.41
1215701037938,2008-07-10 14:43:57,17.29,14.16,07.23
1215701038938,2008-07-10 14:43:58,14.10,15.26,08.54
1215701039954,2008-07-10 14:43:59,11.24,15.73,13.42
1215701040954,2008-07-10 14:44:00,13.58,20.50,10.86
1215701041954,2008-07-10 14:44:01,15.45,20.06,09.42
1215701042955,2008-07-10 14:44:02,15.17,19.97,09.23
1215701043978,2008-07-10 14:44:03,16.78,22.66,13.00
1215701044985,2008-07-10 14:44:04,13.41,18.10,10.76
1215701045985,2008-07-10 14:44:05,14.32,16.58,10.68
1215701047000,2008-07-10 14:44:07,15.86,20.04,13.54
1215701048000,2008-07-10 14:44:08,14.70,19.63,13.63
1215701049016,2008-07-10 14:44:09,14.33,12.47,08.93
1215701050017,2008-07-10 14:44:10,16.96,10.93,07.93
1215701051032,2008-07-10 14:44:11,13.94,16.50,09.59
1215701052032,2008-07-10 14:44:12,13.13,12.84,08.38
1215701053032,2008-07-10 14:44:13,13.30,16.24,12.76
1215701054032,2008-07-10 14:44:14,14.89,12.44,10.19
1215701055033,2008-07-10 14:44:15,12.29,14.29,08.66
1215701056047,2008-07-10 14:44:16,17.71,13.76,11.06
1215701057066,2008-07-10 14:44:17,12.44,11.58,08.81
1215701058079,2008-07-10 14:44:18,14.18,15.33,09.15
1215701059080,2008-07-10 14:44:19,11.11,14.54,06.69
1215701060094,2008-07-10 14:44:20,13.64,13.24,10.76
1215701061095,2008-07-10 14:44:21,14.14,14.65,11.35
1215701062110,2008-07-10 14:44:22,11.78,12.30,10.48
1215701063111,2008-07-10 14:44:23,17.63,17.91,08.46
1215701064172,2008-07-10 14:44:24,13.00,15.32,11.59
1215701065181,2008-07-10 14:44:25,12.78,13.89,11.11
1215701066189,2008-07-10 14:44:26,14.44,12.63,10.00
1215701067205,2008-07-10 14:44:27,14.47,20.86,10.31
1215701068205,2008-07-10 14:44:28,11.28,12.85,10.68
1215701069219,2008-07-10 14:44:29,10.94,10.97,07.17
1215701070241,2008-07-10 14:44:30,13.33,14.61,09.48
1215701071250,2008-07-10 14:44:31,15.67,24.54,10.10
1215701072267,2008-07-10 14:44:32,15.71,16.71,12.09
1215701073267,2008-07-10 14:44:33,16.07,18.40,10.97
1215701074267,2008-07-10 14:44:34,14.05,19.82,07.38
1215701075268,2008-07-10 14:44:35,15.45,17.12,10.27
1215701076283,2008-07-10 14:44:36,14.56,17.34,09.49
1215701077298,2008-07-10 14:44:37,14.03,14.03,08.95
1215701078298,2008-07-10 14:44:38,13.60,18.43,08.68
1215701079298,2008-07-10 14:44:39,13.21,12.85,09.62
1215701080314,2008-07-10 14:44:40,15.79,14.39,09.85
1215701081323,2008-07-10 14:44:41,22.88,24.36,14.03
1215701082330,2008-07-10 14:44:42,11.97,18.42,11.53
1215701083330,2008-07-10 14:44:43,16.24,19.50,13.47
1215701084345,2008-07-10 14:44:44,13.15,16.64,10.67
1215701085345,2008-07-10 14:44:45,16.09,17.73,09.79
1215701086345,2008-07-10 14:44:46,14.56,16.91,10.94
1215701087361,2008-07-10 14:44:47,15.57,15.26,08.46
1215701088361,2008-07-10 14:44:48,12.85,13.47,09.68
1215701089376,2008-07-10 14:44:49,14.76,15.76,11.24
1215701090376,2008-07-10 14:44:50,12.08,17.00,09.68
1215701091378,2008-07-10 14:44:51,11.15,12.67,08.61
1215701092392,2008-07-10 14:44:52,12.33,13.79,11.97
1215701093409,2008-07-10 14:44:53,12.51,12.49,08.20
1215701094424,2008-07-10 14:44:54,13.00,16.57,09.11
1215701095439,2008-07-10 14:44:55,10.68,11.68,05.89
1215701096470,2008-07-10 14:44:56,14.18,19.26,08.97
1215701097486,2008-07-10 14:44:57,09.15,12.82,05.49
1215701098502,2008-07-10 14:44:58,09.51,13.66,07.26
1215701099527,2008-07-10 14:44:59,09.59,09.29,06.10
1215701100534,2008-07-10 14:45:00,09.43,11.43,07.45
1215701101564,2008-07-10 14:45:01,09.83,12.63,08.93
1215701102565,2008-07-10 14:45:02,10.25,10.25,07.00
1215701103578,2008-07-10 14:45:03,08.72,14.26,06.95
1215701104580,2008-07-10 14:45:04,08.26,09.51,06.38
1215701105580,2008-07-10 14:45:05,10.06,11.09,06.49
1215701106580,2008-07-10 14:45:06,10.15,11.05,09.00
1215701107598,2008-07-10 14:45:07,12.39,14.13,08.87
1215701108611,2008-07-10 14:45:08,12.14,16.21,10.26
1215701109627,2008-07-10 14:45:09,12.91,15.20,09.89
1215701110642,2008-07-10 14:45:10,13.28,14.36,07.36
1215701111642,2008-07-10 14:45:11,08.58,11.63,05.76
1215701112706,2008-07-10 14:45:12,07.81,07.16,03.84
1215701113737,2008-07-10 14:45:13,12.33,15.20,06.38
1215701114737,2008-07-10 14:45:14,14.26,24.43,09.43
1215701115752,2008-07-10 14:45:15,09.02,08.22,03.83
1215701116768,2008-07-10 14:45:16,04.95,05.73,04.61
1215701117784,2008-07-10 14:45:17,03.05,03.48,02.90
1215701118814,2008-07-10 14:45:18,02.77,03.37,02.60
1215701119814,2008-07-10 14:45:19,02.95,04.98,04.02
1215701120815,2008-07-10 14:45:20,06.62,14.22,09.24
1215701121845,2008-07-10 14:45:21,03.76,06.14,03.76
1215701122860,2008-07-10 14:45:22,13.05,13.46,16.07
1215701123862,2008-07-10 14:45:23,01.83,02.90,02.38
1215701124862,2008-07-10 14:45:24,01.82,02.84,02.48
1215701125862,2008-07-10 14:45:25,08.19,10.42,15.67
1215701126877,2008-07-10 14:45:26,01.00,01.69,01.12
1215701127901,2008-07-10 14:45:27,01.42,01.09,01.05
1215701128924,2008-07-10 14:45:28,01.14,01.03,01.17
1215701129924,2008-07-10 14:45:29,01.30,01.20,01.10
1215701130926,2008-07-10 14:45:30,01.18,01.23,01.00
1215701131956,2008-07-10 14:45:31,01.68,01.80,02.08
1215701132956,2008-07-10 14:45:32,04.06,08.34,05.25
1215701133956,2008-07-10 14:45:33,03.56,08.53,06.75
1215701134956,2008-07-10 14:45:34,05.31,04.38,03.38
1215701135972,2008-07-10 14:45:35,04.71,19.04,05.46
1215701136972,2008-07-10 14:45:36,04.12,04.07,07.17
1215701138002,2008-07-10 14:45:38,02.18,02.15,02.69
1215701139002,2008-07-10 14:45:39,05.34,07.71,02.46
1215701140003,2008-07-10 14:45:40,06.06,13.06,08.13
1215701141003,2008-07-10 14:45:41,01.82,01.71,01.66
1215701142003,2008-07-10 14:45:42,03.76,02.66,04.07
1215701143018,2008-07-10 14:45:43,12.54,32.54,12.73
1215701144039,2008-07-10 14:45:44,03.88,04.56,03.06
1215701145049,2008-07-10 14:45:45,05.33,05.08,05.39
1215701146066,2008-07-10 14:45:46,04.04,08.86,06.14
1215701147081,2008-07-10 14:45:47,02.97,04.95,02.82
1215701148082,2008-07-10 14:45:48,03.22,04.37,04.27
1215701149082,2008-07-10 14:45:49,01.41,02.44,02.21
1215701150096,2008-07-10 14:45:50,01.37,02.56,02.12
1215701151096,2008-07-10 14:45:51,03.88,03.82,04.03
1215701152096,2008-07-10 14:45:52,06.61,20.81,05.10
1215701153097,2008-07-10 14:45:53,04.80,17.39,05.88
1215701154112,2008-07-10 14:45:54,03.24,03.98,02.76
1215701155113,2008-07-10 14:45:55,03.24,05.21,03.30
1215701156113,2008-07-10 14:45:56,04.92,06.05,05.22
1215701157113,2008-07-10 14:45:57,03.41,04.73,03.02
1215701158175,2008-07-10 14:45:58,08.82,16.79,09.05
1215701159206,2008-07-10 14:45:59,01.61,01.86,02.20
1215701160223,2008-07-10 14:46:00,09.45,12.28,10.55
1215701161238,2008-07-10 14:46:01,07.49,08.64,05.33
1215701162253,2008-07-10 14:46:02,01.00,01.40,01.45
1215701163253,2008-07-10 14:46:03,01.02,01.29,01.02
1215701164253,2008-07-10 14:46:04,01.37,01.21,01.34
1215701165253,2008-07-10 14:46:05,01.12,01.73,00.88
1215701166253,2008-07-10 14:46:06,01.53,01.39,02.00
1215701167269,2008-07-10 14:46:07,01.13,01.26,01.44
1215701168269,2008-07-10 14:46:08,01.20,02.25,01.93
1215701169269,2008-07-10 14:46:09,01.18,01.70,01.40
1215701170285,2008-07-10 14:46:10,00.95,01.16,01.35
1215701171285,2008-07-10 14:46:11,01.13,01.29,01.66
1215701172300,2008-07-10 14:46:12,04.44,06.61,07.56
1215701173300,2008-07-10 14:46:13,02.81,02.98,05.37
1215701174300,2008-07-10 14:46:14,02.15,01.79,02.03
1215701175316,2008-07-10 14:46:15,04.02,02.50,02.82
1215701176316,2008-07-10 14:46:16,02.62,01.03,01.86
1215701177332,2008-07-10 14:46:17,07.28,02.67,03.10
1215701178333,2008-07-10 14:46:18,07.86,04.55,05.50
1215701179344,2008-07-10 14:46:19,05.94,02.39,03.79
1215701180363,2008-07-10 14:46:20,01.55,01.53,01.93
1215701181364,2008-07-10 14:46:21,01.76,01.46,01.68
1215701182378,2008-07-10 14:46:22,01.03,00.97,01.44
1215701183379,2008-07-10 14:46:23,01.10,01.10,01.15
1215701184410,2008-07-10 14:46:24,02.33,03.93,05.33
1215701185410,2008-07-10 14:46:25,02.15,02.48,02.70
1215701186411,2008-07-10 14:46:26,00.88,01.38,01.07
1215701187425,2008-07-10 14:46:27,00.64,01.18,00.78
1215701188442,2008-07-10 14:46:28,02.64,02.36,02.21
1215701189442,2008-07-10 14:46:29,11.12,17.58,10.98
1215701190442,2008-07-10 14:46:30,02.49,02.34,02.83
1215701191457,2008-07-10 14:46:31,15.73,24.82,20.58
1215701192457,2008-07-10 14:46:32,07.34,05.56,07.10
1215701193473,2008-07-10 14:46:33,04.86,11.50,07.60
1215701194473,2008-07-10 14:46:34,04.95,05.90,06.46
1215701195489,2008-07-10 14:46:35,11.81,21.41,09.06
1215701196519,2008-07-10 14:46:36,02.27,03.20,02.75
1215701197520,2008-07-10 14:46:37,01.35,01.65,01.80
1215701198520,2008-07-10 14:46:38,03.38,04.95,05.60
1215701199535,2008-07-10 14:46:39,01.43,01.93,01.75
1215701200535,2008-07-10 14:46:40,02.76,03.49,02.90
1215701201599,2008-07-10 14:46:41,03.49,05.24,04.65
1215701202613,2008-07-10 14:46:42,05.79,13.79,07.97
1215701203614,2008-07-10 14:46:43,07.49,08.56,10.51
1215701204614,2008-07-10 14:46:44,04.22,08.00,05.17
1215701205614,2008-07-10 14:46:45,11.75,07.00,09.65
1215701206708,2008-07-10 14:46:46,01.14,01.31,01.94
1215701207723,2008-07-10 14:46:47,00.93,01.70,01.35
1215701208723,2008-07-10 14:46:48,01.25,01.35,01.15
